# tau rho ord score
46.000 44.000 0.850 584.0346315143867
46.000 48.000 0.850 586.2620026971632
46.000 52.000 0.850 585.8552452779505
46.000 56.000 0.850 585.5270128155705
46.000 60.000 0.850 585.7069404370287
46.000 64.000 0.850 586.4002135582205
46.000 68.000 0.850 587.5787736981489
46.000 72.000 0.850 586.1242927905138
46.000 76.000 0.850 584.7539706851787
46.000 80.000 0.850 583.9018261898716
46.000 84.000 0.850 583.5772579248065
46.000 88.000 0.850 583.7562454694951
46.000 92.000 0.850 581.3243219196885
46.000 96.000 0.850 579.0023722067749
46.000 100.000 0.850 577.2279271439652
46.000 104.000 0.850 576.0137290494254
46.000 108.000 0.850 575.3641754766045
46.000 112.000 0.850 573.8745426341779
46.000 116.000 0.850 573.7804905343224
46.000 120.000 0.850 574.8852437969431
46.000 124.000 0.850 576.3047615860432
46.000 128.000 0.850 578.00168639784
46.000 132.000 0.850 578.2611594672767
46.000 136.000 0.850 580.4164401596558
46.000 140.000 0.850 585.7500738400773
46.000 144.000 0.850 592.0756419505512
46.000 148.000 0.850 598.7473672443557
46.000 152.000 0.850 602.1372912494242
46.000 156.000 0.850 604.931872419677
46.000 160.000 0.850 608.820853034059
46.000 164.000 0.850 613.3281463886132
46.000 168.000 0.850 617.8005388262471
46.000 172.000 0.850 621.7348416765067
46.000 176.000 0.850 626.0848042933756
46.000 180.000 0.850 630.4297824191989
46.000 184.000 0.850 633.9902312222891
46.000 188.000 0.850 636.7358176404271
46.000 192.000 0.850 635.5554488870304
46.000 196.000 0.850 633.337040898234
46.000 200.000 0.850 631.7206231514907
46.000 204.000 0.850 630.1467663410111
46.000 208.000 0.850 629.3156632208149
46.000 212.000 0.850 624.9184344456627
46.000 216.000 0.850 619.7036407841892
46.000 220.000 0.850 614.1796486436325
46.000 224.000 0.850 609.7108497640766
46.000 228.000 0.850 607.809136504753
46.000 232.000 0.850 605.330224210195
46.000 236.000 0.850 602.5500490768248
46.000 240.000 0.850 599.4889059344744
46.000 244.000 0.850 597.799028075472
46.000 248.000 0.850 596.5833370975033
46.000 252.000 0.850 592.1010956683258
46.000 256.000 0.850 587.9848702958215
46.000 260.000 0.850 584.4748436068274
46.000 264.000 0.850 582.9654965566084
46.000 268.000 0.850 581.705323414224
46.000 272.000 0.850 579.2961398018542
46.000 276.000 0.850 576.6272300943103
46.000 280.000 0.850 574.4459574319881
46.000 284.000 0.850 572.7756548494515
46.000 288.000 0.850 573.2049233290146
46.000 292.000 0.850 572.0105680848468
46.000 296.000 0.850 571.0467015501983
46.000 300.000 0.850 570.7433033421285
46.000 304.000 0.850 571.3586931538883
46.000 308.000 0.850 572.2182193561863
46.000 312.000 0.850 570.5473627682566
46.000 316.000 0.850 570.4766934974856
46.000 320.000 0.850 570.946988251301
46.000 324.000 0.850 572.4523038075914
46.000 328.000 0.850 574.5664106080338
46.000 332.000 0.850 574.1660883151525
46.000 336.000 0.850 573.961991919438
46.000 340.000 0.850 574.382311195931
46.000 344.000 0.850 575.4220581235882
46.000 348.000 0.850 577.0485906179576
46.000 352.000 0.850 576.1351546272018
46.000 356.000 0.850 575.3892575678121
46.000 360.000 0.850 575.2364530304937
47.000 0.000 0.850 595.2922767243249
47.000 4.000 0.850 595.7408973906208
47.000 8.000 0.850 596.7627403867419
47.000 12.000 0.850 598.3473717500057
47.000 16.000 0.850 599.3008967768709
47.000 20.000 0.850 599.9411803081939
47.000 24.000 0.850 600.6919463655563
47.000 28.000 0.850 600.3391589508659
47.000 32.000 0.850 600.5117811229368
47.000 36.000 0.850 601.2066849662212
47.000 40.000 0.850 602.420076544159
47.000 44.000 0.850 603.8239023478162
47.000 48.000 0.850 604.2088240693706
47.000 52.000 0.850 605.2052492290126
47.000 56.000 0.850 605.6284016504221
47.000 60.000 0.850 605.8047408242994
47.000 64.000 0.850 606.1659026840763
47.000 68.000 0.850 605.5049318605915
47.000 72.000 0.850 605.4569053940638
47.000 76.000 0.850 604.8415586670546
47.000 80.000 0.850 603.9896940139678
47.000 84.000 0.850 603.3371142839936
47.000 88.000 0.850 601.6808511880172
47.000 92.000 0.850 600.659788107812
47.000 96.000 0.850 599.0972877751249
47.000 100.000 0.850 597.3276048727996
47.000 104.000 0.850 596.1134453798406
47.000 108.000 0.850 595.4592201130965
47.000 112.000 0.850 595.3706047251679
47.000 116.000 0.850 594.6698690657709
47.000 120.000 0.850 595.0431071439498
47.000 124.000 0.850 596.1432063283033
47.000 128.000 0.850 596.0101196903067
47.000 132.000 0.850 596.27190672995
47.000 136.000 0.850 596.9261078388465
47.000 140.000 0.850 599.471995054354
47.000 144.000 0.850 604.6025034038787
47.000 148.000 0.850 608.2789917442151
47.000 152.000 0.850 612.9876126115763
47.000 156.000 0.850 616.5393813978352
47.000 160.000 0.850 619.1450327726017
47.000 164.000 0.850 622.7340678280084
47.000 168.000 0.850 626.8986105960872
47.000 172.000 0.850 630.7112136777203
47.000 176.000 0.850 634.0206753730521
47.000 180.000 0.850 637.6609938182854
47.000 184.000 0.850 640.8580773801616
47.000 188.000 0.850 641.7250848594197
47.000 192.000 0.850 642.8913583368709
47.000 196.000 0.850 642.537193399794
47.000 200.000 0.850 641.9910782798519
47.000 204.000 0.850 641.2731552251822
47.000 208.000 0.850 638.5707385765577
47.000 212.000 0.850 635.5439104510336
47.000 216.000 0.850 631.0445162157595
47.000 220.000 0.850 626.6854877012198
47.000 224.000 0.850 623.5769409451746
47.000 228.000 0.850 618.8665488210447
47.000 232.000 0.850 615.0621246175687
47.000 236.000 0.850 612.1777383016563
47.000 240.000 0.850 610.7906895167183
47.000 244.000 0.850 609.7690338135234
47.000 248.000 0.850 607.282747146022
47.000 252.000 0.850 604.9766970204691
47.000 256.000 0.850 602.1121869119607
47.000 260.000 0.850 600.3650942389562
47.000 264.000 0.850 598.850712923118
47.000 268.000 0.850 597.5783089881347
47.000 272.000 0.850 596.5602543896475
47.000 276.000 0.850 594.6282608200569
47.000 280.000 0.850 592.3007567089943
47.000 284.000 0.850 591.9643347220318
47.000 288.000 0.850 590.4088600057798
47.000 292.000 0.850 589.2799312686417
47.000 296.000 0.850 588.5917767488232
47.000 300.000 0.850 588.3560534885482
47.000 304.000 0.850 588.2673831927416
47.000 308.000 0.850 587.6947496617718
47.000 312.000 0.850 589.110074804046
47.000 316.000 0.850 590.0823764222982
47.000 320.000 0.850 590.93837937993
47.000 324.000 0.850 592.1082829858452
47.000 328.000 0.850 592.3819637638398
47.000 332.000 0.850 593.3895995756988
47.000 336.000 0.850 593.9443261520865
47.000 340.000 0.850 594.3710329373469
47.000 344.000 0.850 595.0909553286782
47.000 348.000 0.850 594.8923323936465
47.000 352.000 0.850 595.4015348576053
47.000 356.000 0.850 595.4282891458494
47.000 360.000 0.850 595.2946034549494
48.000 0.000 0.850 615.4684152492914
48.000 4.000 0.850 615.9322252112396
48.000 8.000 0.850 616.9642466649974
48.000 12.000 0.850 618.5538187201764
48.000 16.000 0.850 620.6890567223122
48.000 20.000 0.850 621.7836574660375
48.000 24.000 0.850 620.9200566859698
48.000 28.000 0.850 620.5783855616367
48.000 32.000 0.850 620.7560538451072
48.000 36.000 0.850 621.4498347004438
48.000 40.000 0.850 622.1324777431332
48.000 44.000 0.850 621.906668463743
48.000 48.000 0.850 622.288181022848
48.000 52.000 0.850 623.2761041705546
48.000 56.000 0.850 624.8679405204985
48.000 60.000 0.850 625.4862403724691
48.000 64.000 0.850 624.2215952788613
48.000 68.000 0.850 623.5614412408763
48.000 72.000 0.850 623.5095021005781
48.000 76.000 0.850 624.0677509257285
48.000 80.000 0.850 623.6630336435056
48.000 84.000 0.850 621.3900560774748
48.000 88.000 0.850 619.7401840253272
48.000 92.000 0.850 618.7208866292553
48.000 96.000 0.850 618.3377004638061
48.000 100.000 0.850 617.5443068154111
48.000 104.000 0.850 616.3315928777936
48.000 108.000 0.850 615.6732987358528
48.000 112.000 0.850 615.5752007512879
48.000 116.000 0.850 616.0419095494635
48.000 120.000 0.850 615.5034338450657
48.000 124.000 0.850 614.2444641114512
48.000 128.000 0.850 614.1214176535552
48.000 132.000 0.850 614.3852921598689
48.000 136.000 0.850 615.0335793583972
48.000 140.000 0.850 615.5413332278514
48.000 144.000 0.850 616.243570308051
48.000 148.000 0.850 619.9242772224779
48.000 152.000 0.850 623.7486082343573
48.000 156.000 0.850 627.6952141628427
48.000 160.000 0.850 630.752349346858
48.000 164.000 0.850 633.1334904845302
48.000 168.000 0.850 636.257146106088
48.000 172.000 0.850 640.0362711240671
48.000 176.000 0.850 643.44384345871
48.000 180.000 0.850 645.3071668695694
48.000 184.000 0.850 646.8874205999327
48.000 188.000 0.850 648.6477485291576
48.000 192.000 0.850 649.9246560925529
48.000 196.000 0.850 652.3899376685865
48.000 200.000 0.850 652.8879987746107
48.000 204.000 0.850 650.5177631941947
48.000 208.000 0.850 647.7856924335058
48.000 212.000 0.850 644.8912588096059
48.000 216.000 0.850 644.2333418863664
48.000 220.000 0.850 641.9948633263128
48.000 224.000 0.850 637.2751463890179
48.000 228.000 0.850 632.5777528648415
48.000 232.000 0.850 627.9261440671683
48.000 236.000 0.850 625.2858262719308
48.000 240.000 0.850 624.0106629757902
48.000 244.000 0.850 621.3686641106326
48.000 248.000 0.850 618.8865707265187
48.000 252.000 0.850 617.1372240715962
48.000 256.000 0.850 617.0984230073019
48.000 260.000 0.850 616.3250330199699
48.000 264.000 0.850 614.8072040922989
48.000 268.000 0.850 613.5236377161348
48.000 272.000 0.850 612.4869608851842
48.000 276.000 0.850 611.9118392871799
48.000 280.000 0.850 612.0297082750262
48.000 284.000 0.850 610.0570689910402
48.000 288.000 0.850 608.4901191272407
48.000 292.000 0.850 607.3433644335935
48.000 296.000 0.850 606.6314037077289
48.000 300.000 0.850 605.842891379896
48.000 304.000 0.850 605.0484749664893
48.000 308.000 0.850 605.7077666982432
48.000 312.000 0.850 607.1036891836767
48.000 316.000 0.850 609.2358353654221
48.000 320.000 0.850 610.527159565777
48.000 324.000 0.850 610.0669099893098
48.000 328.000 0.850 610.3394007934387
48.000 332.000 0.850 611.343455177907
48.000 336.000 0.850 613.0743975934505
48.000 340.000 0.850 613.9530812902664
48.000 344.000 0.850 613.0594747108471
48.000 348.000 0.850 612.875984551508
48.000 352.000 0.850 613.3973488127269
48.000 356.000 0.850 614.6152161940358
48.000 360.000 0.850 615.4707574992135
49.000 0.000 0.850 634.6409997299612
49.000 4.000 0.850 636.2169433781116
49.000 8.000 0.850 637.2583118086783
49.000 12.000 0.850 638.8512009850624
49.000 16.000 0.850 640.350456548619
49.000 20.000 0.850 640.9852550927756
49.000 24.000 0.850 641.2371424061598
49.000 28.000 0.850 640.9073254703528
49.000 32.000 0.850 641.0900019113519
49.000 36.000 0.850 641.1487227639498
49.000 40.000 0.850 640.324251256408
49.000 44.000 0.850 640.100480403119
49.000 48.000 0.850 640.4780473843276
49.000 52.000 0.850 641.4560898877893
49.000 56.000 0.850 642.3991076263703
49.000 60.000 0.850 642.5453878989624
49.000 64.000 0.850 642.3848748673369
49.000 68.000 0.850 641.7263035010513
49.000 72.000 0.850 641.6703849393707
49.000 76.000 0.850 641.5860419220168
49.000 80.000 0.850 640.7158038371808
49.000 84.000 0.850 639.5536701813276
49.000 88.000 0.850 637.9122422036404
49.000 92.000 0.850 636.8959091555283
49.000 96.000 0.850 636.5102110747742
49.000 100.000 0.850 636.7564237787553
49.000 104.000 0.850 636.6435396705307
49.000 108.000 0.850 635.9817844292512
49.000 112.000 0.850 635.8740109500479
49.000 116.000 0.850 635.6918829571587
49.000 120.000 0.850 634.6812082670914
49.000 124.000 0.850 633.3397317399821
49.000 128.000 0.850 632.3135152004214
49.000 132.000 0.850 632.579248126698
49.000 136.000 0.850 632.5875823820079
49.000 140.000 0.850 631.5816747226469
49.000 144.000 0.850 631.0493821298942
49.000 148.000 0.850 631.8261230339801
49.000 152.000 0.850 635.4438406355212
49.000 156.000 0.850 639.3707517695019
49.000 160.000 0.850 643.3896606738595
49.000 164.000 0.850 646.4934582518454
49.000 168.000 0.850 648.4817736318591
49.000 172.000 0.850 651.0504233991636
49.000 176.000 0.850 654.0801750374294
49.000 180.000 0.850 655.5525480577521
49.000 184.000 0.850 655.9614599273425
49.000 188.000 0.850 657.0360356446345
49.000 192.000 0.850 659.5566021136093
49.000 196.000 0.850 661.2892832511019
49.000 200.000 0.850 661.4696889076174
49.000 204.000 0.850 660.5881453114338
49.000 208.000 0.850 659.186513008323
49.000 212.000 0.850 658.5518063192526
49.000 216.000 0.850 657.2673071543991
49.000 220.000 0.850 654.5775235950331
49.000 224.000 0.850 650.9809148514668
49.000 228.000 0.850 646.3021991790101
49.000 232.000 0.850 643.3896542657478
49.000 236.000 0.850 640.2657733407393
49.000 240.000 0.850 635.955126310732
49.000 244.000 0.850 633.0125028985099
49.000 248.000 0.850 631.3641393858094
49.000 252.000 0.850 631.0166607064298
49.000 256.000 0.850 630.9747120168952
49.000 260.000 0.850 631.2382367932079
49.000 264.000 0.850 630.8155301891518
49.000 268.000 0.850 629.5218833224841
49.000 272.000 0.850 628.8150614938429
49.000 276.000 0.850 629.4658951423653
49.000 280.000 0.850 629.1037291588488
49.000 284.000 0.850 628.2252725474261
49.000 288.000 0.850 626.6482370740769
49.000 292.000 0.850 625.4843722538241
49.000 296.000 0.850 624.1155192516197
49.000 300.000 0.850 623.2935037889047
49.000 304.000 0.850 623.2059091150754
49.000 308.000 0.850 623.8477553881537
49.000 312.000 0.850 625.2220912422899
49.000 316.000 0.850 626.6956916597227
49.000 320.000 0.850 627.5073905867416
49.000 324.000 0.850 628.1458865982542
49.000 328.000 0.850 628.4168440592312
49.000 332.000 0.850 629.4160774478853
49.000 336.000 0.850 630.5058178088298
49.000 340.000 0.850 630.9225262340154
49.000 344.000 0.850 631.1453059984284
49.000 348.000 0.850 630.9776375159173
49.000 352.000 0.850 631.5109677005979
49.000 356.000 0.850 632.7367046761567
49.000 360.000 0.850 634.6433553699549
50.000 0.000 0.850 652.8587317269577
50.000 4.000 0.850 655.4284610915637
50.000 8.000 0.850 657.6202114541726
50.000 12.000 0.850 658.5530620509863
50.000 16.000 0.850 658.5838873559954
50.000 20.000 0.850 659.2260046058277
50.000 24.000 0.850 660.4765732928964
50.000 28.000 0.850 661.3012118252971
50.000 32.000 0.850 660.8271242796902
50.000 36.000 0.850 659.4199301106407
50.000 40.000 0.850 658.6045991567047
50.000 44.000 0.850 658.3831725515792
50.000 48.000 0.850 658.7562623463618
50.000 52.000 0.850 659.0613295221092
50.000 56.000 0.850 658.5232893416874
50.000 60.000 0.850 658.6648249791405
50.000 64.000 0.850 659.4917352093265
50.000 68.000 0.850 659.9773882962941
50.000 72.000 0.850 659.2557003249691
50.000 76.000 0.850 657.6978337165986
50.000 80.000 0.850 656.8306539398912
50.000 84.000 0.850 656.6639499478329
50.000 88.000 0.850 656.1748866113103
50.000 92.000 0.850 655.1627129635042
50.000 96.000 0.850 654.7748444193735
50.000 100.000 0.850 655.0126091608296
50.000 104.000 0.850 655.882661785604
50.000 108.000 0.850 656.3599352610502
50.000 112.000 0.850 655.5805770881115
50.000 116.000 0.850 653.9185943099251
50.000 120.000 0.850 652.904246467507
50.000 124.000 0.850 652.551193314252
50.000 128.000 0.850 651.8408670082553
50.000 132.000 0.850 650.1698807518027
50.000 136.000 0.850 648.7073109880208
50.000 140.000 0.850 647.7039921935506
50.000 144.000 0.850 647.1660546008131
50.000 148.000 0.850 647.099723934144
50.000 152.000 0.850 647.7657355727112
50.000 156.000 0.850 651.0823769847434
50.000 160.000 0.850 655.0664540288924
50.000 164.000 0.850 659.1230137508502
50.000 168.000 0.850 662.2166931358212
50.000 172.000 0.850 663.4789001506161
50.000 176.000 0.850 663.34684412903
50.000 180.000 0.850 664.8999821076092
50.000 184.000 0.850 667.6530583731611
50.000 188.000 0.850 669.4566596614844
50.000 192.000 0.850 670.2354623724209
50.000 196.000 0.850 670.4815703717429
50.000 200.000 0.850 670.7741010994447
50.000 204.000 0.850 672.2694591888335
50.000 208.000 0.850 672.8135919330978
50.000 212.000 0.850 671.5318757185865
50.000 216.000 0.850 668.7916592297721
50.000 220.000 0.850 666.1215638101186
50.000 224.000 0.850 663.72296111932
50.000 228.000 0.850 662.0358192306361
50.000 232.000 0.850 658.713956735475
50.000 236.000 0.850 654.1375849771881
50.000 240.000 0.850 649.8488448248289
50.000 244.000 0.850 647.1167006467459
50.000 248.000 0.850 645.2944914554785
50.000 252.000 0.850 644.9514606142977
50.000 256.000 0.850 644.9063128608884
50.000 260.000 0.850 645.1585963446474
50.000 264.000 0.850 645.7143103643878
50.000 268.000 0.850 646.1862070929327
50.000 272.000 0.850 646.4160647479487
50.000 276.000 0.850 645.5800636623514
50.000 280.000 0.850 645.2054428155352
50.000 284.000 0.850 645.3049331521174
50.000 288.000 0.850 644.8610917180963
50.000 292.000 0.850 643.9190626779939
50.000 296.000 0.850 642.3915809344942
50.000 300.000 0.850 641.5703820755564
50.000 304.000 0.850 641.4694494804628
50.000 308.000 0.850 642.0926156902786
50.000 312.000 0.850 642.7814791489659
50.000 316.000 0.850 642.7634185571771
50.000 320.000 0.850 643.5618101625679
50.000 324.000 0.850 645.1813092792542
50.000 328.000 0.850 646.5922697194035
50.000 332.000 0.850 646.9237203284641
50.000 336.000 0.850 646.5400946940225
50.000 340.000 0.850 646.9621186290713
50.000 344.000 0.850 648.1845373069075
50.000 348.000 0.850 649.1752379502609
50.000 352.000 0.850 649.7203236064598
50.000 356.000 0.850 650.9528415640777
50.000 360.000 0.850 652.8610986114835
51.000 0.000 0.850 671.146958871687
51.000 4.000 0.850 673.7101435503822
51.000 8.000 0.850 676.2924574952351
51.000 12.000 0.850 676.8377393346934
51.000 16.000 0.850 676.8822485358658
51.000 20.000 0.850 677.5312255942428
51.000 24.000 0.850 678.7816805382048
51.000 28.000 0.850 680.0025175506522
51.000 32.000 0.850 679.1457154078417
51.000 36.000 0.850 677.7563101085889
51.000 40.000 0.850 676.9512504024538
51.000 44.000 0.850 676.7324710115449
51.000 48.000 0.850 676.4815119477688
51.000 52.000 0.850 675.2727148148984
51.000 56.000 0.850 674.7359547668565
51.000 60.000 0.850 674.8724556078648
51.000 64.000 0.850 675.6881056184827
51.000 68.000 0.850 676.5597791369132
51.000 72.000 0.850 675.446364272572
51.000 76.000 0.850 673.8986105045852
51.000 80.000 0.850 673.0354935348371
51.000 84.000 0.850 672.8668205247413
51.000 88.000 0.850 673.3922321936938
51.000 92.000 0.850 673.4990435124512
51.000 96.000 0.850 673.1093486011587
51.000 100.000 0.850 673.3381637450842
51.000 104.000 0.850 674.1922907912165
51.000 108.000 0.850 675.050243326101
51.000 112.000 0.850 673.87323085001
51.000 116.000 0.850 672.2149511855331
51.000 120.000 0.850 671.1978896131449
51.000 124.000 0.850 670.8358491825909
51.000 128.000 0.850 670.5138246503935
51.000 132.000 0.850 668.1989442516436
51.000 136.000 0.850 665.4502299614816
51.000 140.000 0.850 663.8886437385297
51.000 144.000 0.850 663.345460046496
51.000 148.000 0.850 663.2650451548164
51.000 152.000 0.850 663.6538605750195
51.000 156.000 0.850 664.5183231856994
51.000 160.000 0.850 666.7598338996296
51.000 164.000 0.850 670.7660393939625
51.000 168.000 0.850 674.2029759139652
51.000 172.000 0.850 675.0950043892083
51.000 176.000 0.850 675.9475229455693
51.000 180.000 0.850 677.0496336760094
51.000 184.000 0.850 679.12226519201
51.000 188.000 0.850 681.2958672624243
51.000 192.000 0.850 680.939633844836
51.000 196.000 0.850 680.7958457151873
51.000 200.000 0.850 682.2176859663572
51.000 204.000 0.850 683.7214300022413
51.000 208.000 0.850 684.671529137569
51.000 212.000 0.850 683.0179936176029
51.000 216.000 0.850 680.307471208926
51.000 220.000 0.850 678.4378189830712
51.000 224.000 0.850 677.5423253988977
51.000 228.000 0.850 676.269127509054
51.000 232.000 0.850 672.5820362949015
51.000 236.000 0.850 668.3697406251465
51.000 240.000 0.850 665.6163084184757
51.000 244.000 0.850 663.3300460251738
51.000 248.000 0.850 661.5200155405381
51.000 252.000 0.850 660.1950944979021
51.000 256.000 0.850 659.3639314607522
51.000 260.000 0.850 659.1166948165778
51.000 264.000 0.850 660.7236003424242
51.000 268.000 0.850 662.7643083746275
51.000 272.000 0.850 662.5901817498149
51.000 276.000 0.850 661.7498261466727
51.000 280.000 0.850 661.7031010140421
51.000 284.000 0.850 662.517955672884
51.000 288.000 0.850 663.3919759044845
51.000 292.000 0.850 662.287664796779
51.000 296.000 0.850 660.7597410152155
51.000 300.000 0.850 659.9314062026488
51.000 304.000 0.850 659.8168454977883
51.000 308.000 0.850 659.8010742795886
51.000 312.000 0.850 658.9628005064837
51.000 316.000 0.850 658.9345539373866
51.000 320.000 0.850 659.7184014992768
51.000 324.000 0.850 661.3191943788312
51.000 328.000 0.850 663.1108534601767
51.000 332.000 0.850 663.0473944636535
51.000 336.000 0.850 662.6728068809507
51.000 340.000 0.850 663.0998597454853
51.000 344.000 0.850 664.3231803427358
51.000 348.000 0.850 666.332980043302
51.000 352.000 0.850 668.0032319786534
51.000 356.000 0.850 669.2414340448352
51.000 360.000 0.850 671.1493348415063
52.000 0.000 0.850 689.4834005232566
52.000 4.000 0.850 691.5216555763044
52.000 8.000 0.850 692.4855155392685
52.000 12.000 0.850 694.1421300003572
52.000 16.000 0.850 695.2232471009901
52.000 20.000 0.850 695.8786167134408
53.000 72.000 0.850 704.8762739732427
53.000 76.000 0.850 705.6083421181681
53.000 80.000 0.850 705.6360858624492
53.000 84.000 0.850 705.463825389796
53.000 88.000 0.850 705.9710258106286
53.000 92.000 0.850 707.1571373509627
53.000 96.000 0.850 709.0188208634837
53.000 100.000 0.850 709.7454816114611
53.000 104.000 0.850 708.2941752543612
53.000 108.000 0.850 707.5228188311282
53.000 112.000 0.850 707.4391204905083
53.000 116.000 0.850 708.047639010588
53.000 120.000 0.850 707.545245790014
53.000 124.000 0.850 704.895967970238
53.000 128.000 0.850 702.9641463065925
53.000 132.000 0.850 701.7633221690281
53.000 136.000 0.850 701.3032651454059
53.000 140.000 0.850 700.1503389018764
53.000 144.000 0.850 698.8121297159939
53.000 148.000 0.850 698.178509630777
53.000 152.000 0.850 698.2565367540457
53.000 156.000 0.850 699.0500861996941
53.000 160.000 0.850 700.1948236400099
53.000 164.000 0.850 700.1483204544832
53.000 168.000 0.850 700.882074075506
53.000 172.000 0.850 702.3954470900806
53.000 176.000 0.850 704.8328358944343
53.000 180.000 0.850 706.6524837252683
53.000 184.000 0.850 706.1653019396242
53.000 188.000 0.850 706.2194409802958
53.000 192.000 0.850 706.8120646804879
53.000 196.000 0.850 707.9376113621204
53.000 200.000 0.850 707.783437979208
53.000 204.000 0.850 705.7607949442777
53.000 208.000 0.850 704.8922050869709
53.000 212.000 0.850 705.2866946101826
53.000 216.000 0.850 706.4695897658574
53.000 220.000 0.850 706.4265320860263
53.000 224.000 0.850 704.037466555095
53.000 228.000 0.850 702.1535577055412
53.000 232.000 0.850 700.7761961244754
53.000 236.000 0.850 699.9053404590968
53.000 240.000 0.850 698.1001387650091
53.000 244.000 0.850 695.8637715826171
53.000 248.000 0.850 694.0863129080776
53.000 252.000 0.850 693.9143498926178
53.000 256.000 0.850 694.4057730467598
53.000 260.000 0.850 695.1930248723168
53.000 264.000 0.850 694.732241116583
53.000 268.000 0.850 694.9953399507215
53.000 272.000 0.850 695.9839901147473
53.000 276.000 0.850 697.696976698763
53.000 280.000 0.850 698.3257019568828
53.000 284.000 0.850 696.8290567955667
53.000 288.000 0.850 696.066596382468
53.000 292.000 0.850 696.047434311991
53.000 296.000 0.850 696.7772670798677
53.000 300.000 0.850 696.4538022687715
53.000 304.000 0.850 694.0415698190965
53.000 308.000 0.850 692.405050698522
53.000 312.000 0.850 691.5575380141344
53.000 316.000 0.850 691.5081426567049
53.000 320.000 0.850 691.8967271999999
53.000 324.000 0.850 691.1839988459269
53.000 328.000 0.850 691.3435251583002
53.000 332.000 0.850 692.3756859592334
53.000 336.000 0.850 694.2750802968342
53.000 340.000 0.850 695.5910497490605
53.000 344.000 0.850 696.8124974661484
53.000 348.000 0.850 698.809171877813
53.000 352.000 0.850 701.5668139939345
53.000 356.000 0.850 705.0670576927332
53.000 360.000 0.850 707.4855677944269
54.000 0.000 0.850 723.0348500442742
54.000 4.000 0.850 724.0148628902327
54.000 8.000 0.850 724.9868278929399
54.000 12.000 0.850 726.6372276779208
54.000 16.000 0.850 728.7806069814699
54.000 20.000 0.850 729.4337860625201
54.000 24.000 0.850 729.1294860744096
54.000 28.000 0.850 728.766168899112
54.000 32.000 0.850 729.0384558705158
54.000 36.000 0.850 729.7697143588227
54.000 40.000 0.850 728.9885773290442
54.000 44.000 0.850 727.2327967758397
54.000 48.000 0.850 725.4136441949124
54.000 52.000 0.850 724.2363533339735
54.000 56.000 0.850 723.5350695844852
54.000 60.000 0.850 721.3468545332025
54.000 64.000 0.850 719.8782298227591
54.000 68.000 0.850 719.1356563924102
54.000 72.000 0.850 719.1243622770728
54.000 76.000 0.850 719.8458027758068
54.000 80.000 0.850 721.2952359352805
54.000 84.000 0.850 721.8182465797918
54.000 88.000 0.850 722.3152200882942
54.000 92.000 0.850 723.4825919728767
54.000 96.000 0.850 725.1453087427876
54.000 100.000 0.850 725.330833990231
54.000 104.000 0.850 724.5825603334229
54.000 108.000 0.850 723.8094339040509
54.000 112.000 0.850 723.716160034305
54.000 116.000 0.850 724.1355833056718
52.000 24.000 0.850 696.6121004252842
52.000 28.000 0.850 696.2216728502583
52.000 32.000 0.850 696.4826311425701
52.000 36.000 0.850 696.1355234520339
52.000 40.000 0.850 695.3418531743807
52.000 44.000 0.850 694.6104458394967
52.000 48.000 0.850 692.7519805780619
52.000 52.000 0.850 691.552245981878
52.000 56.000 0.850 691.0173519284692
52.000 60.000 0.850 691.148533945645
52.000 64.000 0.850 691.4361914629044
52.000 68.000 0.850 690.6864877116166
52.000 72.000 0.850 690.6818250935365
52.000 76.000 0.850 690.1686347965556
52.000 80.000 0.850 689.3105801828581
52.000 84.000 0.850 689.1400542600933
52.000 88.000 0.850 689.6567379189015
52.000 92.000 0.850 690.8599844075677
52.000 96.000 0.850 691.4913865996848
52.000 100.000 0.850 691.7107614144151
52.000 104.000 0.850 692.0320574616838
52.000 108.000 0.850 691.2631522267496
52.000 112.000 0.850 691.1888596821333
52.000 116.000 0.850 690.5586630385972
52.000 120.000 0.850 689.5398504647703
52.000 124.000 0.850 688.6533605442155
52.000 128.000 0.850 686.7135267638296
52.000 132.000 0.850 685.5110425411334
52.000 136.000 0.850 683.8006619262776
52.000 140.000 0.850 681.7566969155941
52.000 144.000 0.850 680.4147768073781
52.000 148.000 0.850 679.784953687662
52.000 152.000 0.850 679.8741622028834
52.000 156.000 0.850 680.686110525227
52.000 160.000 0.850 682.2187987709231
52.000 164.000 0.850 683.9585082781277
52.000 168.000 0.850 685.3868351098207
52.000 172.000 0.850 687.9077219636308
52.000 176.000 0.850 689.7477356497237
52.000 180.000 0.850 691.0567448112238
52.000 184.000 0.850 692.336264795855
52.000 188.000 0.850 692.3845963391592
52.000 192.000 0.850 693.5851248652356
52.000 196.000 0.850 694.2430724181363
52.000 200.000 0.850 694.1309260699466
52.000 204.000 0.850 694.6299325898046
52.000 208.000 0.850 693.9790921365314
52.000 212.000 0.850 693.6762653278626
52.000 216.000 0.850 693.3522126968088
52.000 220.000 0.850 692.2401212584746
52.000 224.000 0.850 690.848275193525
52.000 228.000 0.850 688.1239780545293
52.000 232.000 0.850 686.7170962994862
52.000 236.000 0.850 684.5694259353221
52.000 240.000 0.850 681.8484360147777
52.000 244.000 0.850 679.585671107591
52.000 248.000 0.850 677.790020383178
52.000 252.000 0.850 676.4702929969802
52.000 256.000 0.850 675.8066733607932
