# tau rho ord score
39.000 176.000 0.900 553.5500905048668
39.000 180.000 0.900 555.3176004224136
39.000 184.000 0.900 556.641970926753
39.000 188.000 0.900 558.9372974635282
39.000 192.000 0.900 560.8771530478921
39.000 196.000 0.900 561.9676534237393
39.000 200.000 0.900 563.760251031244
39.000 204.000 0.900 564.1983588759499
39.000 208.000 0.900 564.2160650541837
39.000 212.000 0.900 564.2708084079856
39.000 216.000 0.900 562.9081876361205
39.000 220.000 0.900 560.1467572597194
39.000 224.000 0.900 556.0190022932082
39.000 228.000 0.900 550.5619968967233
39.000 232.000 0.900 544.4363969261602
39.000 236.000 0.900 540.877533976109
39.000 240.000 0.900 538.1131282751336
39.000 244.000 0.900 534.3775428634985
39.000 248.000 0.900 530.1605804810682
39.000 252.000 0.900 525.3493236462012
39.000 256.000 0.900 521.1643794890413
39.000 260.000 0.900 516.0203732922721
39.000 264.000 0.900 509.5839113348413
39.000 268.000 0.900 502.741018303013
39.000 272.000 0.900 497.76675998313146
39.000 276.000 0.900 493.5127792410135
39.000 280.000 0.900 488.07546439008615
39.000 284.000 0.900 482.3061576158258
39.000 288.000 0.900 475.3196660150887
39.000 292.000 0.900 469.5677917294421
39.000 296.000 0.900 462.774021925975
39.000 300.000 0.900 454.89489312794365
39.000 304.000 0.900 447.5449221110412
39.000 308.000 0.900 439.5187685380815
39.000 312.000 0.900 431.452711141464
39.000 316.000 0.900 425.463732370507
39.000 320.000 0.900 420.9310695082605
39.000 324.000 0.900 416.37222632046615
39.000 328.000 0.900 412.16862794138206
39.000 332.000 0.900 407.3702229572432
39.000 336.000 0.900 402.01069604965414
39.000 340.000 0.900 396.12665086096547
39.000 344.000 0.900 391.2421005367612
39.000 348.000 0.900 389.21115607934564
39.000 352.000 0.900 388.00386039329385
39.000 356.000 0.900 386.7583896197225
39.000 360.000 0.900 385.3872737944797
40.000 0.000 0.900 413.48852267880875
40.000 4.000 0.900 414.20163816128024
40.000 8.000 0.900 415.01507487129396
40.000 12.000 0.900 415.8159764944612
40.000 16.000 0.900 416.2291818653305
40.000 20.000 0.900 416.86180474739587
40.000 24.000 0.900 417.71691714555465
40.000 28.000 0.900 418.30784140532114
40.000 32.000 0.900 418.85397989829755
40.000 36.000 0.900 418.98182628094685
40.000 40.000 0.900 419.30289309223645
40.000 44.000 0.900 419.8180893266168
40.000 48.000 0.900 420.0460816512101
40.000 52.000 0.900 420.2095773322638
40.000 56.000 0.900 420.4243310838764
40.000 60.000 0.900 420.6871513375795
40.000 64.000 0.900 421.0026210549428
40.000 68.000 0.900 420.8911106159551
40.000 72.000 0.900 420.5795969175089
40.000 76.000 0.900 419.70255691109685
40.000 80.000 0.900 418.8774947823293
40.000 84.000 0.900 418.11849475360845
40.000 88.000 0.900 417.42824714413376
40.000 92.000 0.900 418.67668494340273
40.000 96.000 0.900 421.43252517716235
40.000 100.000 0.900 426.04923103470264
40.000 104.000 0.900 431.2224408179575
40.000 108.000 0.900 435.700869884336
40.000 112.000 0.900 443.9853670028774
40.000 116.000 0.900 454.5734990515642
40.000 120.000 0.900 464.68590325473286
40.000 124.000 0.900 474.2563654295999
40.000 128.000 0.900 482.7378077434393
40.000 132.000 0.900 490.29508218940225
40.000 136.000 0.900 498.9399101201477
40.000 140.000 0.900 507.24240650925685
40.000 144.000 0.900 516.9177206560531
40.000 148.000 0.900 525.1502148865966
40.000 152.000 0.900 534.4046899432109
40.000 156.000 0.900 542.7492496277808
40.000 160.000 0.900 549.843978052974
40.000 164.000 0.900 555.7971186195082
40.000 168.000 0.900 561.639073319225
40.000 172.000 0.900 566.0503662652441
40.000 176.000 0.900 568.6473024907668
40.000 180.000 0.900 570.0394286165672
40.000 184.000 0.900 571.5113187141079
40.000 188.000 0.900 573.4436238555109
40.000 192.000 0.900 575.4344678520442
40.000 196.000 0.900 575.7123976148647
40.000 200.000 0.900 575.7310197988281
40.000 204.000 0.900 576.3772209191077
40.000 208.000 0.900 575.4568258423301
40.000 212.000 0.900 574.3515828684805
40.000 216.000 0.900 573.1345695710497
40.000 220.000 0.900 570.6385808356054
40.000 224.000 0.900 566.8969229502471
40.000 228.000 0.900 561.7928286930896
40.000 232.000 0.900 557.4125904156468
40.000 236.000 0.900 551.3620243881622
40.000 240.000 0.900 546.4136584106623
40.000 244.000 0.900 543.6712218993214
40.000 248.000 0.900 540.0455328717321
40.000 252.000 0.900 535.2047701010321
40.000 256.000 0.900 528.7077372326099
40.000 260.000 0.900 523.3303124007083
40.000 264.000 0.900 518.6732458592035
40.000 268.000 0.900 515.2157935895254
40.000 272.000 0.900 512.1610177310588
40.000 276.000 0.900 507.51042845564615
40.000 280.000 0.900 501.92930483459907
40.000 284.000 0.900 495.4844299401451
40.000 288.000 0.900 489.912239298282
40.000 292.000 0.900 483.79008667816146
40.000 296.000 0.900 476.76636741296284
40.000 300.000 0.900 470.5377687520258
40.000 304.000 0.900 463.74063579580417
40.000 308.000 0.900 456.0701727849348
40.000 312.000 0.900 450.8125898320785
40.000 316.000 0.900 446.3965339706474
40.000 320.000 0.900 443.02582401602723
40.000 324.000 0.900 439.8597468916635
40.000 328.000 0.900 435.7201767171824
40.000 332.000 0.900 430.86334768085436
40.000 336.000 0.900 424.95547143069257
40.000 340.000 0.900 419.98450377199475
40.000 344.000 0.900 418.5988206710513
40.000 348.000 0.900 417.5320439417305
40.000 352.000 0.900 416.46020534336964
40.000 356.000 0.900 414.90511959276364
40.000 360.000 0.900 413.49081014613483
41.000 0.000 0.900 440.16246305610514
41.000 4.000 0.900 440.32651761070895
41.000 8.000 0.900 440.87050326363095
41.000 12.000 0.900 441.7875169891956
41.000 16.000 0.900 443.07027029776884
41.000 20.000 0.900 443.9272486244565
41.000 24.000 0.900 443.9017185433377
41.000 28.000 0.900 444.22171439144853
41.000 32.000 0.900 444.88152665952435
41.000 36.000 0.900 445.87555081756017
41.000 40.000 0.900 446.5006003992844
41.000 44.000 0.900 447.0210328247629
41.000 48.000 0.900 447.72952292748244
41.000 52.000 0.900 448.62315703219247
41.000 56.000 0.900 449.6996466695156
41.000 60.000 0.900 450.1733685062629
41.000 64.000 0.900 449.594247754699
41.000 68.000 0.900 449.19761909915553
41.000 72.000 0.900 448.9855899244684
41.000 76.000 0.900 448.96076686790303
41.000 80.000 0.900 448.34228146589
41.000 84.000 0.900 446.68466227985283
41.000 88.000 0.900 445.22768736324855
41.000 92.000 0.900 443.97774162367426
41.000 96.000 0.900 445.1652069414892
41.000 100.000 0.900 447.55399157531895
41.000 104.000 0.900 451.1787262711296
41.000 108.000 0.900 455.43726722364886
41.000 112.000 0.900 459.56651168325317
41.000 116.000 0.900 468.72008760634463
41.000 120.000 0.900 479.16250403653356
41.000 124.000 0.900 487.9476204937514
41.000 128.000 0.900 496.2418286786006
41.000 132.000 0.900 503.9837888650212
41.000 136.000 0.900 511.30237195574387
41.000 140.000 0.900 519.669413016286
41.000 144.000 0.900 527.5249901454988
41.000 148.000 0.900 536.31187472792
41.000 152.000 0.900 544.0842417090996
41.000 156.000 0.900 553.3503126145661
41.000 160.000 0.900 561.210644589167
41.000 164.000 0.900 567.8332449345643
41.000 168.000 0.900 573.4198784195677
41.000 172.000 0.900 577.9448552246523
41.000 176.000 0.900 581.5494966905409
41.000 180.000 0.900 584.8038529564461
41.000 184.000 0.900 585.8168475865335
41.000 188.000 0.900 585.8221216836314
41.000 192.000 0.900 586.1902982535273
41.000 196.000 0.900 586.4421753586515
41.000 200.000 0.900 585.5896366700869
41.000 204.000 0.900 584.8023749682748
41.000 208.000 0.900 584.3080029577577
41.000 212.000 0.900 582.7320236676985
41.000 216.000 0.900 581.3619901117466
41.000 220.000 0.900 579.019527095522
41.000 224.000 0.900 574.4049610890354
41.000 228.000 0.900 571.0248620637294
41.000 232.000 0.900 566.6768525954144
41.000 236.000 0.900 562.2328454062962
41.000 240.000 0.900 556.9882049880579
41.000 244.000 0.900 551.6978967969023
41.000 248.000 0.900 546.7487837595298
41.000 252.000 0.900 541.2065181570997
41.000 256.000 0.900 535.4457862643554
41.000 260.000 0.900 529.8692629556293
41.000 264.000 0.900 526.7726746362941
41.000 268.000 0.900 524.6380933286295
41.000 272.000 0.900 521.604042732379
41.000 276.000 0.900 517.7135794895978
41.000 280.000 0.900 512.2352646252313
41.000 284.000 0.900 506.60821863475906
41.000 288.000 0.900 501.07939124865806
41.000 292.000 0.900 495.7493934427589
41.000 296.000 0.900 490.91905042398594
41.000 300.000 0.900 484.92099123238694
41.000 304.000 0.900 478.0874237737057
41.000 308.000 0.900 474.0807583159668
41.000 312.000 0.900 471.04417209373156
41.000 316.000 0.900 468.9962813489925
41.000 320.000 0.900 465.9556188269466
41.000 324.000 0.900 461.50033206213095
41.000 328.000 0.900 456.89550007789467
41.000 332.000 0.900 452.17414032454207
41.000 336.000 0.900 448.1912138988678
41.000 340.000 0.900 446.9362195884407
41.000 344.000 0.900 444.9809631921437
41.000 348.000 0.900 443.1462840639905
41.000 352.000 0.900 441.4400236038346
41.000 356.000 0.900 439.87019546761735
41.000 360.000 0.900 440.16478202608437
42.000 0.000 0.900 465.124278452147
42.000 4.000 0.900 465.30283956837326
42.000 8.000 0.900 465.85964039940154
42.000 12.000 0.900 466.5319098779402
42.000 16.000 0.900 466.6730474135225
42.000 20.000 0.900 467.2994231344893
42.000 24.000 0.900 468.40901300767825
42.000 28.000 0.900 469.2668511400754
42.000 32.000 0.900 469.9353868321625
42.000 36.000 0.900 470.93511835882134
42.000 40.000 0.900 472.26056871963004
42.000 44.000 0.900 473.9065656224203
42.000 48.000 0.900 475.14301594177005
42.000 52.000 0.900 475.7797671997208
42.000 56.000 0.900 475.70171610455435
42.000 60.000 0.900 475.9313836405371
42.000 64.000 0.900 476.4736627854529
42.000 68.000 0.900 476.6011401028818
42.000 72.000 0.900 476.12868835105456
42.000 76.000 0.900 474.946096812876
42.000 80.000 0.900 474.0806324993442
42.000 84.000 0.900 473.5417771048893
42.000 88.000 0.900 472.60654077347215
42.000 92.000 0.900 471.09404957262126
42.000 96.000 0.900 468.89817308551403
42.000 100.000 0.900 469.64951330073416
42.000 104.000 0.900 470.75345927890805
42.000 108.000 0.900 474.1923833571066
42.000 112.000 0.900 478.1148336377197
42.000 116.000 0.900 480.96951805314166
42.000 120.000 0.900 489.73111052194054
42.000 124.000 0.900 499.73782387902065
42.000 128.000 0.900 508.6454813868389
42.000 132.000 0.900 516.4598583834946
42.000 136.000 0.900 523.6525950831643
42.000 140.000 0.900 530.6833248347564
42.000 144.000 0.900 539.0679832000212
42.000 148.000 0.900 546.8825396758434
42.000 152.000 0.900 554.4243241445923
42.000 156.000 0.900 561.3842218107288
42.000 160.000 0.900 570.0485173909203
42.000 164.000 0.900 577.8292763932062
42.000 168.000 0.900 583.9623923076754
42.000 172.000 0.900 589.0519468154299
42.000 176.000 0.900 592.9523442610816
42.000 180.000 0.900 595.9715037623031
42.000 184.000 0.900 598.100304187819
42.000 188.000 0.900 598.6098801088066
42.000 192.000 0.900 597.5779680575728
42.000 196.000 0.900 597.0349076200795
42.000 200.000 0.900 596.1422648101366
42.000 204.000 0.900 594.1503112912644
42.000 208.000 0.900 592.5125236569668
42.000 212.000 0.900 590.6136567128174
42.000 216.000 0.900 586.75794278887
42.000 220.000 0.900 583.2684449417342
42.000 224.000 0.900 581.9028116947226
42.000 228.000 0.900 578.9913788283231
42.000 232.000 0.900 575.8856918386845
42.000 236.000 0.900 571.1270107946763
42.000 240.000 0.900 565.5585875606414
42.000 244.000 0.900 559.2320421478502
42.000 248.000 0.900 553.4427469472743
42.000 252.000 0.900 548.3322884911855
42.000 256.000 0.900 543.2243512598124
42.000 260.000 0.900 538.5302495272208
42.000 264.000 0.900 535.1219953663294
42.000 268.000 0.900 532.8525655841079
42.000 272.000 0.900 529.4801812633724
42.000 276.000 0.900 524.3416676811789
42.000 280.000 0.900 520.0200912586876
42.000 284.000 0.900 516.184804620558
42.000 288.000 0.900 512.4217638553754
42.000 292.000 0.900 508.0263091160624
42.000 296.000 0.900 503.09794066932625
42.000 300.000 0.900 497.77334683812705
42.000 304.000 0.900 495.40410664885076
42.000 308.000 0.900 493.9406992226983
42.000 312.000 0.900 491.83084869682455
42.000 316.000 0.900 488.58758294785304
42.000 320.000 0.900 485.26041640477814
42.000 324.000 0.900 481.8831179500378
42.000 328.000 0.900 477.7586670758668
42.000 332.000 0.900 473.2521853446101
42.000 336.000 0.900 471.5330500365534
42.000 340.000 0.900 470.45141571623594
42.000 344.000 0.900 469.61323917162264
42.000 348.000 0.900 468.29962090188405
42.000 352.000 0.900 466.3311313307965
42.000 356.000 0.900 465.33311540825156
42.000 360.000 0.900 465.1266268665239
43.000 0.000 0.900 490.29777165743286
43.000 4.000 0.900 490.49116515687496
43.000 8.000 0.900 489.7550992222019
43.000 12.000 0.900 489.41930886087493
43.000 16.000 0.900 489.5746879162444
43.000 20.000 0.900 490.21225184577196
43.000 24.000 0.900 491.3298296292189
43.000 28.000 0.900 492.9175424122164
43.000 32.000 0.900 494.9677378398329
43.000 36.000 0.900 496.2021664125704
43.000 40.000 0.900 497.52852219816907
43.000 44.000 0.900 499.1718294865833
43.000 48.000 0.900 499.8219402599323
43.000 52.000 0.900 500.81158137938513
43.000 56.000 0.900 500.96479102251175
43.000 60.000 0.900 501.1922136268155
43.000 64.000 0.900 501.72900527119964
43.000 68.000 0.900 501.2676750552894
43.000 72.000 0.900 501.1459724453873
43.000 76.000 0.900 500.19281877334157
43.000 80.000 0.900 499.3235887259799
43.000 84.000 0.900 498.77800552116753
43.000 88.000 0.900 497.2529751302442
43.000 92.000 0.900 496.09046925672044
43.000 96.000 0.900 494.12345494688446
43.000 100.000 0.900 492.6073912770641
43.000 104.000 0.900 493.7396364625083
43.000 108.000 0.900 493.8404732883361
43.000 112.000 0.900 494.6957576922349
43.000 116.000 0.900 497.59116053337715
43.000 120.000 0.900 500.7395240107731
43.000 124.000 0.900 509.73349797331093
43.000 128.000 0.900 519.4384578139869
43.000 132.000 0.900 528.6907917552832
43.000 136.000 0.900 536.1625725711295
43.000 140.000 0.900 542.720345220481
43.000 144.000 0.900 549.3612315787007
43.000 148.000 0.900 556.3367937415712
43.000 152.000 0.900 564.1767665593133
43.000 156.000 0.900 571.3358713953227
43.000 160.000 0.900 578.0904806314119
43.000 164.000 0.900 586.0353521010696
43.000 168.000 0.900 593.0121276694074
43.000 172.000 0.900 599.1797045366284
43.000 176.000 0.900 603.3300615215694
43.000 180.000 0.900 606.3523135534239
43.000 184.000 0.900 608.4676099729459
43.000 188.000 0.900 609.6726771443107
43.000 192.000 0.900 609.9758451908895
43.000 196.000 0.900 608.124908938036
43.000 200.000 0.900 606.5445951332233
43.000 204.000 0.900 604.4961680014995
43.000 208.000 0.900 600.0568681161187
43.000 212.000 0.900 596.2482474250115
43.000 216.000 0.900 592.3200736849859
43.000 220.000 0.900 589.6379933267116
43.000 224.000 0.900 587.8633730475267
43.000 228.000 0.900 586.1508111292028
43.000 232.000 0.900 583.567507045725
43.000 236.000 0.900 578.9740796941074
43.000 240.000 0.900 573.3285752472635
43.000 244.000 0.900 567.3417479488136
43.000 248.000 0.900 560.7542731690997
43.000 252.000 0.900 556.7502428791433
43.000 256.000 0.900 551.5411587661604
43.000 260.000 0.900 548.9453609038757
43.000 264.000 0.900 545.4706902154717
43.000 268.000 0.900 539.8509322458332
43.000 272.000 0.900 535.1801377049849
43.000 276.000 0.900 531.1437332742559
43.000 280.000 0.900 527.9194352892895
43.000 284.000 0.900 525.7873836410952
43.000 288.000 0.900 523.1454189303951
43.000 292.000 0.900 520.0377507309005
43.000 296.000 0.900 515.9386299335173
43.000 300.000 0.900 514.0723143572658
43.000 304.000 0.900 513.8470095070651
43.000 308.000 0.900 512.1599883668356
43.000 312.000 0.900 510.3667412720501
43.000 316.000 0.900 507.316679050885
43.000 320.000 0.900 503.9480743980702
43.000 324.000 0.900 500.52559865722446
43.000 328.000 0.900 496.03479779699467
43.000 332.000 0.900 495.6133951864792
43.000 336.000 0.900 494.52061581131
43.000 340.000 0.900 493.4327650159197
43.000 344.000 0.900 492.58652543451
43.000 348.000 0.900 490.6829335691006
43.000 352.000 0.900 490.8387413087371
43.000 356.000 0.900 490.4898187544165
43.000 360.000 0.900 490.3001474220799
44.000 0.000 0.900 514.9583275582104
44.000 4.000 0.900 513.6467890519937
44.000 8.000 0.900 512.8350111723635
44.000 12.000 0.900 512.5172961237446
44.000 16.000 0.900 512.6872526452685
44.000 20.000 0.900 513.3355806799253
44.000 24.000 0.900 514.4599595103197
44.000 28.000 0.900 516.0503794843775
44.000 32.000 0.900 518.0991781521755
44.000 36.000 0.900 520.5985630900628
44.000 40.000 0.900 522.2774913780282
44.000 44.000 0.900 522.3957410095012
44.000 48.000 0.900 522.9488778572111
44.000 52.000 0.900 523.9346647161158
44.000 56.000 0.900 525.3507064005105
44.000 60.000 0.900 525.9288976868122
44.000 64.000 0.900 524.9392038914543
44.000 68.000 0.900 524.3798210256477
44.000 72.000 0.900 524.2535250544742
44.000 76.000 0.900 524.5627876493143
44.000 80.000 0.900 524.044211143204
44.000 84.000 0.900 521.9722994949716
44.000 88.000 0.900 520.3496119914929
44.000 92.000 0.900 519.1831089421977
44.000 96.000 0.900 518.4792664278523
44.000 100.000 0.900 516.9785124408754
44.000 104.000 0.900 514.6730670367086
44.000 108.000 0.900 514.7091759287088
44.000 112.000 0.900 515.1275101873239
44.000 116.000 0.900 515.9148177534413
44.000 120.000 0.900 517.799339844438
44.000 124.000 0.900 520.8740589398941
44.000 128.000 0.900 529.6551713507848
44.000 132.000 0.900 539.0425089464379
44.000 136.000 0.900 548.1294242590084
44.000 140.000 0.900 555.6006714970364
44.000 144.000 0.900 560.6792285354121
44.000 148.000 0.900 566.3912655750688
44.000 152.000 0.900 573.0758906226606
44.000 156.000 0.900 580.5094012586785
44.000 160.000 0.900 588.0661888699876
44.000 164.000 0.900 594.0277552713414
44.000 168.000 0.900 600.9454516579879
44.000 172.000 0.900 607.135352068729
44.000 176.000 0.900 612.5626183566784
44.000 180.000 0.900 616.6313960743321
44.000 184.000 0.900 618.729850050888
44.000 188.000 0.900 619.9024399627366
44.000 192.000 0.900 620.1581862775532
44.000 196.000 0.900 619.5162221096377
44.000 200.000 0.900 616.7405016857342
44.000 204.000 0.900 612.4656148979101
44.000 208.000 0.900 607.8683524643521
44.000 212.000 0.900 602.3430204074375
44.000 216.000 0.900 599.8351503254956
44.000 220.000 0.900 597.565594055935
44.000 224.000 0.900 594.549751731556
44.000 228.000 0.900 591.6904270951023
44.000 232.000 0.900 589.0498904341115
44.000 236.000 0.900 585.6571050911366
44.000 240.000 0.900 581.3448332901271
44.000 244.000 0.900 575.4222834626416
44.000 248.000 0.900 570.540125215112
44.000 252.000 0.900 565.1188286454793
44.000 256.000 0.900 562.9219071530647
44.000 260.000 0.900 559.5210135321964
44.000 264.000 0.900 553.5906563361225
44.000 268.000 0.900 547.7347181214452
44.000 272.000 0.900 542.1792346329021
44.000 276.000 0.900 539.6866532769608
44.000 280.000 0.900 538.044444641537
44.000 284.000 0.900 535.8431638672491
44.000 288.000 0.900 533.1198156036914
44.000 292.000 0.900 531.9633078493109
44.000 296.000 0.900 532.0323164330563
44.000 300.000 0.900 532.3029186686438
44.000 304.000 0.900 530.522953036571
44.000 308.000 0.900 528.706886859228
44.000 312.000 0.900 526.8758289789334
44.000 316.000 0.900 525.053365015101
44.000 320.000 0.900 521.9996401576764
44.000 324.000 0.900 517.1525432691525
44.000 328.000 0.900 516.6166731548772
44.000 332.000 0.900 516.429427215948
44.000 336.000 0.900 516.5955335167945
44.000 340.000 0.900 515.8560838122133
44.000 344.000 0.900 513.5502875871108
44.000 348.000 0.900 513.4346711744549
44.000 352.000 0.900 513.8467099276049
44.000 356.000 0.900 514.7792851283454
44.000 360.000 0.900 514.960728545679
45.000 0.000 0.900 536.438186366725
45.000 4.000 0.900 536.8809991180241
45.000 8.000 0.900 536.096297075244
45.000 12.000 0.900 535.7977312702459
45.000 16.000 0.900 535.9825834444894
45.000 20.000 0.900 536.6412383668794
45.000 24.000 0.900 537.7712230951603
45.000 28.000 0.900 539.3624052328036
45.000 32.000 0.900 541.4071217143317
45.000 36.000 0.900 542.5444520680024
45.000 40.000 0.900 543.8396087571011
45.000 44.000 0.900 545.6895048603012
45.000 48.000 0.900 546.2459179976269
45.000 52.000 0.900 547.2264413364003
45.000 56.000 0.900 547.2796186846748
45.000 60.000 0.900 547.4735832854454
45.000 64.000 0.900 548.2154800218441
45.000 68.000 0.900 547.6596852986924
45.000 72.000 0.900 547.5287892259685
45.000 76.000 0.900 546.4761793146238
45.000 80.000 0.900 545.5746667839167
45.000 84.000 0.900 545.2358997786409
45.000 88.000 0.900 543.6185775367807
45.000 92.000 0.900 542.4494298451973
45.000 96.000 0.900 540.3858006502738
45.000 100.000 0.900 538.5042765322373
45.000 104.000 0.900 537.2201039136512
45.000 108.000 0.900 535.7412292347528
45.000 112.000 0.900 536.1871413335323
45.000 116.000 0.900 536.9957439243333
45.000 120.000 0.900 538.1518218035364
45.000 124.000 0.900 539.6487995038743
45.000 128.000 0.900 542.6590044716258
45.000 132.000 0.900 551.3075011924187
45.000 136.000 0.900 559.0658890509709
45.000 140.000 0.900 566.177808902011
45.000 144.000 0.900 573.0029442980878
45.000 148.000 0.900 578.074432860493
45.000 152.000 0.900 584.3106107306705
45.000 156.000 0.900 590.0745069369239
45.000 160.000 0.900 596.4460658125389
45.000 164.000 0.900 603.2162666008857
45.000 168.000 0.900 608.8097042181498
45.000 172.000 0.900 615.0147921030227
45.000 176.000 0.900 620.4418597128218
45.000 180.000 0.900 625.064258071408
45.000 184.000 0.900 628.8704684975047
45.000 188.000 0.900 630.0119313218454
45.000 192.000 0.900 630.2181812166816
45.000 196.000 0.900 628.1601556724021
45.000 200.000 0.900 624.9390831303832
45.000 204.000 0.900 621.0020944782308
45.000 208.000 0.900 615.6846534793079
45.000 212.000 0.900 612.1349488271718
45.000 216.000 0.900 608.1320485674859
45.000 220.000 0.900 605.2346924484457
45.000 224.000 0.900 602.1698929615187
45.000 228.000 0.900 598.477488162607
45.000 232.000 0.900 594.431757885521
45.000 236.000 0.900 591.2705575780969
45.000 240.000 0.900 588.1735810213216
45.000 244.000 0.900 585.569985512198
45.000 248.000 0.900 580.6484692365067
45.000 252.000 0.900 577.3279064724312
45.000 256.000 0.900 572.5876296253336
45.000 260.000 0.900 567.8274995383279
45.000 264.000 0.900 563.574003260342
45.000 268.000 0.900 557.7739051158378
45.000 272.000 0.900 554.7938352894926
45.000 276.000 0.900 551.8032854375474
45.000 280.000 0.900 549.2943160000636
45.000 284.000 0.900 548.017326647081
45.000 288.000 0.900 547.270988289817
45.000 292.000 0.900 547.1536467504915
45.000 296.000 0.900 547.3700110715776
45.000 300.000 0.900 547.2310680272102
45.000 304.000 0.900 547.154496272585
45.000 308.000 0.900 545.3115004592726
45.000 312.000 0.900 543.4435938087476
45.000 316.000 0.900 540.2258980769102
45.000 320.000 0.900 537.3074151905452
45.000 324.000 0.900 538.1150090302273
45.000 328.000 0.900 537.5766752098439
45.000 332.000 0.900 537.3800178324803
45.000 336.000 0.900 536.1807750994448
45.000 340.000 0.900 535.6083474829272
45.000 344.000 0.900 536.7040959571045
45.000 348.000 0.900 536.6073592473125
45.000 352.000 0.900 537.0321031392788
45.000 356.000 0.900 536.6217884804782
45.000 360.000 0.900 536.4406104188375
46.000 0.000 0.900 557.5253876900438
46.000 4.000 0.900 557.9842978858969
46.000 8.000 0.900 559.0546048415578
46.000 12.000 0.900 559.2322516268815
46.000 16.000 0.900 559.43229949296
46.000 20.000 0.900 560.100831504387
46.000 24.000 0.900 561.2352201517991
46.000 28.000 0.900 562.7984974969722
46.000 32.000 0.900 562.9758972958593
46.000 36.000 0.900 563.7120042403716
46.000 40.000 0.900 565.0028137264169
46.000 44.000 0.900 566.843551015233
46.000 48.000 0.900 569.2019440322905
46.000 52.000 0.900 568.7712597060652
46.000 56.000 0.900 568.4237194517805
46.000 60.000 0.900 568.6142310509716
46.000 64.000 0.900 569.3482849439981
46.000 68.000 0.900 570.5961721509811
46.000 72.000 0.900 569.0561335428969
46.000 76.000 0.900 567.6052042548953
46.000 80.000 0.900 566.7029336128052
46.000 84.000 0.900 566.3592730968538
46.000 88.000 0.900 566.5487893206417
46.000 92.000 0.900 563.973811444376
46.000 96.000 0.900 561.5152764542323
46.000 100.000 0.900 559.6364522700808
46.000 104.000 0.900 558.350830758215
46.000 108.000 0.900 557.6630681516989
46.000 112.000 0.900 557.3849266231974
46.000 116.000 0.900 558.214578212812
46.000 120.000 0.900 559.3843169614693
46.000 124.000 0.900 560.8873357969869
46.000 128.000 0.900 562.6840797153599
46.000 132.000 0.900 564.2579326817726
46.000 136.000 0.900 570.6054412721936
46.000 140.000 0.900 577.8654473764476
46.000 144.000 0.900 585.0636797123484
46.000 148.000 0.900 592.1278594352001
46.000 152.000 0.900 595.7171907346843
46.000 156.000 0.900 600.0390192071959
46.000 160.000 0.900 605.1303738007683
46.000 164.000 0.900 611.0246862479305
46.000 168.000 0.900 617.2640411101441
46.000 172.000 0.900 622.8084250773179
46.000 176.000 0.900 628.2285574871036
46.000 180.000 0.900 632.8291225615048
46.000 184.000 0.900 636.5990095294825
46.000 188.000 0.900 639.5061010310404
46.000 192.000 0.900 638.2562988215617
46.000 196.000 0.900 635.7450863607929
46.000 200.000 0.900 632.4614981400862
46.000 204.000 0.900 628.958390488901
46.000 208.000 0.900 626.4458198808629
46.000 212.000 0.900 622.2153320031638
46.000 216.000 0.900 618.0543714178964
46.000 220.000 0.900 613.2863926814931
46.000 224.000 0.900 609.7057881469391
46.000 228.000 0.900 606.22042715019
46.000 232.000 0.900 601.9611052344801
46.000 236.000 0.900 598.6997578460498
46.000 240.000 0.900 596.0313774652058
46.000 244.000 0.900 593.3903861417973
46.000 248.000 0.900 592.1681955646128
46.000 252.000 0.900 587.785983759585
46.000 256.000 0.900 582.5995985393164
46.000 260.000 0.900 577.1087906101412
46.000 264.000 0.900 572.5144416977778
46.000 268.000 0.900 571.6741288442238
46.000 272.000 0.900 569.3337446566859
46.000 276.000 0.900 566.7097803777597
46.000 280.000 0.900 564.6778961044579
46.000 284.000 0.900 562.6487289095409
46.000 288.000 0.900 562.2660142676688
46.000 292.000 0.900 562.0282793759653
46.000 296.000 0.900 561.8209854487002
46.000 300.000 0.900 561.6527840212455
46.000 304.000 0.900 561.5401858088886
46.000 308.000 0.900 561.4708659356464
46.000 312.000 0.900 558.162576125357
46.000 316.000 0.900 555.7417169112836
46.000 320.000 0.900 556.0743327486045
46.000 324.000 0.900 556.9040088539862
46.000 328.000 0.900 558.1630684376025
46.000 332.000 0.900 556.5523677808135
46.000 336.000 0.900 556.1784032088165
46.000 340.000 0.900 556.6234471486327
46.000 344.000 0.900 557.7243556602698
46.000 348.000 0.900 559.446566536661
46.000 352.000 0.900 558.4793990170373
46.000 356.000 0.900 557.6896256600363
46.000 360.000 0.900 557.5278326205228
47.000 0.000 0.900 578.763410649285
47.000 4.000 0.900 579.2384207665397
47.000 8.000 0.900 580.3203721741974
47.000 12.000 0.900 581.9982171470648
47.000 16.000 0.900 583.0078318813926
47.000 20.000 0.900 583.6857791498524
47.000 24.000 0.900 584.4807079164713
47.000 28.000 0.900 584.1071683009166
47.000 32.000 0.900 584.2899447184037
47.000 36.000 0.900 585.0257252583519
47.000 40.000 0.900 586.3104928114624
47.000 44.000 0.900 587.7968966035702
47.000 48.000 0.900 588.2044607793335
47.000 52.000 0.900 589.2594991836603
47.000 56.000 0.900 589.7075429239762
47.000 60.000 0.900 589.8942549904348
47.000 64.000 0.900 590.2766616654926
47.000 68.000 0.900 589.576810205332
