# tau rho ord score
28.200 39.000 0.860 126.91151299962698
28.200 39.000 0.880 110.83059469729274
28.200 39.000 0.900 95.89491475035511
28.200 39.000 0.920 82.49188832893775
28.200 39.000 0.940 71.40888185357375
28.200 39.000 0.960 66.84343483780995
28.200 39.000 0.980 65.27894778759574
28.200 39.000 1.000 67.28812048945203
28.200 40.000 0.800 179.39090932141207
28.200 40.000 0.820 161.43390705444733
28.200 40.000 0.840 143.4769047874826
28.200 40.000 0.860 126.67014338945202
28.200 40.000 0.880 110.5836118403695
28.200 40.000 0.900 95.1102554269386
28.200 40.000 0.920 81.86213427416156
28.200 40.000 0.940 70.61719211483845
28.200 40.000 0.960 65.57992116100043
28.200 40.000 0.980 64.66487840953226
28.200 40.000 1.000 66.03586207913294
28.200 41.000 0.800 179.4383788647524
28.200 41.000 0.820 161.4825633363712
28.200 41.000 0.840 143.52674780798998
28.200 41.000 0.860 126.41714632635349
28.200 41.000 0.880 110.32473112464073
28.200 41.000 0.900 94.37863911429012
28.200 41.000 0.920 81.21880373370871
28.200 41.000 0.940 70.03214028923838
28.200 41.000 0.960 64.51878361821879
28.200 41.000 0.980 63.98917377046581
28.200 41.000 1.000 64.75286858633821
28.200 42.000 0.800 179.48260224279153
28.200 42.000 0.820 161.52789229886127
28.200 42.000 0.840 143.57318235493102
28.200 42.000 0.860 126.15261265422005
28.200 42.000 0.880 110.05404550664372
28.200 42.000 0.900 94.31985570389085
28.200 42.000 0.920 80.56215353980015
28.200 42.000 0.940 69.73741573749695
28.200 42.000 0.960 63.59527291004015
28.200 42.000 0.980 63.252182863302956
28.200 42.000 1.000 63.56609872602245
28.200 43.000 0.800 179.52355106868646
28.200 43.000 0.820 161.5698648454036
28.200 43.000 0.840 143.61617862212074
28.200 43.000 0.860 125.87663797543183
28.200 43.000 0.880 109.77165281206977
28.200 43.000 0.900 94.339353486099
28.200 43.000 0.920 79.89244282919572
28.200 43.000 0.940 69.49432923063013
28.200 43.000 0.960 63.06993434921237
26.200 53.000 0.820 117.86716732312881
26.200 53.000 0.840 99.87331774564413
26.200 53.000 0.860 83.28051600345007
26.200 53.000 0.880 69.11720141209004
26.200 53.000 0.900 58.11846151976131
26.200 53.000 0.920 52.38341478343931
26.200 53.000 0.940 50.956309909056614
26.200 53.000 0.960 55.86590276829886
26.200 53.000 0.980 64.17712053240884
26.200 53.000 1.000 74.44199916219549
26.200 54.000 0.800 136.18951137325016
26.200 54.000 0.820 118.20387415758134
26.200 54.000 0.840 100.28037934517563
26.200 54.000 0.860 84.16324177792548
26.200 54.000 0.880 69.94241322485227
26.200 54.000 0.900 59.860860259301056
26.200 54.000 0.920 54.4730003931748
26.200 54.000 0.940 53.262123741309836
26.200 54.000 0.960 57.60061139469666
26.200 54.000 0.980 65.54364984415649
26.200 54.000 1.000 75.92825543670138
26.200 55.000 0.800 136.519939771458
26.200 55.000 0.820 118.54256326574443
26.200 55.000 0.840 100.85023492851245
26.200 55.000 0.860 85.04761335141744
26.200 55.000 0.880 71.0043938837243
26.200 55.000 0.900 61.59147169625887
26.200 55.000 0.920 56.52590170947307
26.200 55.000 0.940 56.04245716112001
26.200 55.000 0.960 59.3102331655162
26.200 55.000 0.980 67.27520700226052
26.200 55.000 1.000 77.62696641677363
26.400 35.000 0.800 136.7173084806846
26.400 35.000 0.820 119.4794160096571
26.400 35.000 0.840 103.77571883916085
26.400 35.000 0.860 88.90357225202695
26.400 35.000 0.880 74.97931134363903
26.400 35.000 0.900 65.67977270880401
26.400 35.000 0.920 59.93040287370287
26.400 35.000 0.940 58.80610007767489
26.400 35.000 0.960 63.07826478864394
26.400 35.000 0.980 72.10679876192977
26.400 35.000 1.000 82.26368988749796
26.400 36.000 0.800 136.7763049106991
26.400 36.000 0.820 118.835501441743
26.400 36.000 0.840 103.18079285542802
26.400 36.000 0.860 88.46426411389062
26.400 36.000 0.880 73.77642329451626
26.400 36.000 0.900 63.77120312518666
26.400 36.000 0.920 57.949050937877665
26.400 36.000 0.940 56.64253773882525
26.400 36.000 0.960 60.43428957495979
26.400 36.000 0.980 69.49919501352795
26.400 36.000 1.000 79.56912437640764
26.400 37.000 0.800 136.8324021509152
26.400 37.000 0.820 118.18153950419568
26.400 37.000 0.840 102.74819930310807
26.400 37.000 0.860 88.02137071508676
26.400 37.000 0.880 73.29454212706544
26.400 37.000 0.900 62.10819810385113
26.400 37.000 0.920 55.952670181442166
26.400 37.000 0.940 54.70776128423146
26.400 37.000 0.960 58.35531894622618
26.400 37.000 0.980 66.85391997598938
26.400 37.000 1.000 76.8425953198384
26.400 38.000 0.800 136.88556701469852
26.400 38.000 0.820 117.865931190066
26.400 38.000 0.840 102.31228174596892
26.400 38.000 0.860 87.57507416849194
26.400 38.000 0.880 72.83786659101503
26.400 38.000 0.900 60.70846345414671
26.400 38.000 0.920 54.115431489687296
26.400 38.000 0.940 52.964089388327295
26.400 38.000 0.960 56.51232318236075
26.400 38.000 0.980 64.36156301459816
26.400 38.000 1.000 74.26216195488044
26.400 39.000 0.800 136.93576775076187
26.400 39.000 0.820 117.91738694453096
26.400 39.000 0.840 101.87321692680624
26.400 39.000 0.860 87.1255554250635
26.400 39.000 0.880 72.37789392332076
26.400 39.000 0.900 59.29141560681515
26.400 39.000 0.920 52.52519920619343
26.400 39.000 0.940 51.41136135049254
26.400 39.000 0.960 54.635031577789526
26.400 39.000 0.980 62.14115865186841
26.400 39.000 1.000 72.42661982506374
26.400 40.000 0.800 136.98297407178978
26.400 40.000 0.820 117.99367058259752
26.400 40.000 0.840 101.43118034612286
26.400 40.000 0.860 86.67299416388764
26.400 40.000 0.880 71.91480798165246
26.400 40.000 0.900 58.34072802227456
26.400 40.000 0.920 50.91643247832976
26.400 40.000 0.940 50.06696479803293
26.400 40.000 0.960 53.08060340472851
26.400 40.000 0.980 59.88114392921851
26.400 40.000 1.000 71.00048666990293
26.400 41.000 0.800 137.02715718193414
26.400 41.000 0.820 118.29675171435673
26.400 41.000 0.840 101.30029460077024
26.400 41.000 0.860 86.2175686853596
26.400 41.000 0.880 71.44879121292614
26.400 41.000 0.900 57.53584135731425
26.400 41.000 0.920 49.4869997372883
26.400 41.000 0.940 48.83853287413616
26.400 41.000 0.960 51.850988301209505
26.400 41.000 0.980 57.88910908688561
26.400 41.000 1.000 70.18081397574693
26.400 42.000 0.800 137.06828980314958
26.400 42.000 0.820 118.60311861409545
26.400 42.000 0.840 101.32499196837031
26.400 42.000 0.860 85.75945580759212
26.400 42.000 0.880 70.98002454730354
26.400 42.000 0.900 57.14324110494548
26.400 42.000 0.920 48.43085250577338
26.400 42.000 0.940 47.78254729696973
26.400 42.000 0.960 50.76211213307548
26.400 42.000 0.980 56.56251094820602
26.400 42.000 1.000 69.33195507382105
26.400 43.000 0.800 137.10634620033892
26.400 43.000 0.820 118.91268882509526
26.400 43.000 0.840 101.34560714880418
26.400 43.000 0.860 85.29883076614449
26.400 43.000 0.880 70.50868729558975
26.400 43.000 0.900 57.07321252403485
26.400 43.000 0.920 47.971036038820124
26.400 43.000 0.940 46.683257425694066
26.400 43.000 0.960 49.64053755460587
26.400 43.000 0.980 56.03108789793711
26.400 43.000 1.000 68.45416287267892
26.400 44.000 0.800 137.1860996954775
26.400 44.000 0.820 119.22537718786441
26.400 44.000 0.840 101.36217047970742
26.400 44.000 0.860 85.29138882446232
26.400 44.000 0.880 70.03495705011645
26.400 44.000 0.900 56.9922121931616
26.400 44.000 0.920 47.52941113049203
26.400 44.000 0.940 45.54105881720566
26.400 44.000 0.960 48.92305038151012
26.400 44.000 0.980 56.15370811744452
26.400 44.000 1.000 67.62063112209432
26.400 45.000 0.800 137.49411790726438
26.400 45.000 0.820 119.54109585494597
26.400 45.000 0.840 101.58807380262759
26.400 45.000 0.860 85.30422907327176
26.400 45.000 0.880 69.55900958919707
26.400 45.000 0.900 56.9003465418487
26.400 45.000 0.920 47.07564002103148
26.400 45.000 0.940 44.56015828983883
26.400 45.000 0.960 48.818585529051944
26.400 45.000 0.980 56.23671666063318
26.400 45.000 1.000 67.25780524429156
26.400 46.000 0.800 137.8050042035759
26.400 46.000 0.820 119.85975430866532
26.400 46.000 0.840 101.91450441375463
26.400 46.000 0.860 85.31298251173997
26.400 46.000 0.880 69.24270303526876
26.400 46.000 0.900 56.83369161132337
26.400 46.000 0.920 46.827919545207244
26.400 46.000 0.940 44.28020190346027
26.400 46.000 0.960 49.03926293407057
26.400 46.000 0.980 56.280036061219256
26.400 46.000 1.000 67.17888778906008
26.400 47.000 0.800 138.11866768957805
26.400 47.000 0.820 120.18125938181744
26.400 47.000 0.840 102.2438510740569
26.400 47.000 0.860 85.31767948696982
26.400 47.000 0.880 69.57541524692628
26.400 47.000 0.900 56.89883666918863
26.400 47.000 0.920 47.15811107985233
26.400 47.000 0.940 44.57915818994312
26.400 47.000 0.960 49.21730022780198
26.400 47.000 0.980 56.42948678209687
26.400 47.000 1.000 67.41117175705925
26.400 48.000 0.800 138.43501490858557
26.400 48.000 0.820 120.50551528130013
26.400 48.000 0.840 102.57601565401478
26.400 48.000 0.860 85.31835000692901
26.400 48.000 0.880 70.1202436364557
26.400 48.000 0.900 56.962837246769695
26.400 48.000 0.920 47.54948449185657
26.400 48.000 0.940 45.31176142369698
26.400 48.000 0.960 49.55672223520471
26.400 48.000 0.980 57.08516570012064
26.400 48.000 1.000 67.94683898022484
26.400 49.000 0.800 138.75394986798767
26.400 49.000 0.820 120.83242361468736
26.400 49.000 0.840 102.91089736138699
26.400 49.000 0.860 85.31502369300719
26.400 49.000 0.880 70.66142580135457
26.400 49.000 0.900 57.41920820593081
26.400 49.000 0.920 48.14577892633722
26.400 49.000 0.940 46.42187003883717
26.400 49.000 0.960 50.32344717295389
26.400 49.000 0.980 57.7064506094422
26.400 49.000 1.000 68.77739952424919
26.400 50.000 0.800 139.07537406804195
26.400 50.000 0.820 121.16188341974298
26.400 50.000 0.840 103.24839277144405
26.400 50.000 0.860 85.33490212314503
26.400 50.000 0.880 71.19885074601687
26.400 50.000 0.900 57.9688473538809
26.400 50.000 0.920 49.14526623861141
26.400 50.000 0.940 47.53692263399347
26.400 50.000 0.960 51.203414400627295
26.400 50.000 0.980 58.59383784587397
26.400 50.000 1.000 69.57775035299062
26.400 51.000 0.800 139.39918653352373
26.400 51.000 0.820 121.49379119686184
26.400 51.000 0.840 103.5883958601999
26.400 51.000 0.860 85.68300052353801
26.400 51.000 0.880 71.73240519577794
26.400 51.000 0.900 58.51452804113651
26.400 51.000 0.920 50.60752027378051
26.400 51.000 0.940 49.19406548982816
26.400 51.000 0.960 52.51448015253713
26.400 51.000 0.980 59.93669890698874
26.400 51.000 1.000 70.34769252447757
26.400 52.000 0.800 139.72528384822363
26.400 52.000 0.820 121.82804094442913
26.400 52.000 0.840 103.93079804063471
26.400 52.000 0.860 86.22001699091197
26.400 52.000 0.880 72.26197356998532
26.400 52.000 0.900 59.369955475116086
26.400 52.000 0.920 52.37664708243465
26.400 52.000 0.940 50.8101582319493
26.400 52.000 0.960 54.15074774232691
26.400 52.000 0.980 61.38003761431445
26.400 52.000 1.000 71.08703720093459
26.400 53.000 0.800 140.0535601922749
26.400 53.000 0.820 122.16452419708179
26.400 53.000 0.840 104.27548820188863
26.400 53.000 0.860 87.10546278763252
26.400 53.000 0.880 72.78743796001802
26.400 53.000 0.900 60.893739293725616
26.400 53.000 0.920 54.51463122649868
26.400 53.000 0.940 52.38465055770986
26.400 53.000 0.960 55.941784956231885
26.400 53.000 0.980 62.89275532555858
26.400 53.000 1.000 72.10672582995076
26.400 54.000 0.800 140.38390738229415
26.400 54.000 0.820 122.50313006685147
26.400 54.000 0.840 104.62235275140881
26.400 54.000 0.860 87.99286254855559
26.400 54.000 0.880 73.30867811232928
26.400 54.000 0.900 62.64599232211043
26.400 54.000 0.920 56.61649689734377
26.400 54.000 0.940 54.50528760695427
26.400 54.000 0.960 57.68561676155574
26.400 54.000 0.980 64.54396226828052
26.400 54.000 1.000 73.83305999773093
26.400 55.000 0.800 140.7162149143119
26.400 55.000 0.820 122.84374528716974
26.400 55.000 0.840 104.97127566002749
26.400 55.000 0.860 88.88195123200786
26.400 55.000 0.880 74.2731255418021
26.400 55.000 0.900 64.38643320041416
26.400 55.000 0.920 58.70623202275005
26.400 55.000 0.940 57.22564327889359
26.400 55.000 0.960 59.71947197031647
26.400 55.000 0.980 66.15723720307143
26.400 55.000 1.000 75.68849932615682
26.600 35.000 0.800 141.33489726739847
26.600 35.000 0.820 123.68152019234466
26.600 35.000 0.840 108.08031336776767
26.600 35.000 0.860 92.84774143285615
26.600 35.000 0.880 78.39987522484512
26.600 35.000 0.900 68.22448456380337
26.600 35.000 0.920 61.855307687320824
26.600 35.000 0.940 59.362030586839175
26.600 35.000 0.960 62.317317650903604
26.600 35.000 0.980 70.75236597656634
26.600 35.000 1.000 80.34980302215347
26.600 36.000 0.800 141.39436545482326
26.600 36.000 0.820 123.03412081370966
26.600 36.000 0.840 107.41712376038546
26.600 36.000 0.860 92.40563934443406
26.600 36.000 0.880 77.7807704919791
26.600 36.000 0.900 66.78451734707872
26.600 36.000 0.920 59.760076823425464
26.600 36.000 0.940 57.44577277592218
26.600 36.000 0.960 59.886621037079735
26.600 36.000 0.980 68.13101728708685
26.600 36.000 1.000 77.6402486917004
26.600 37.000 0.800 141.45091411232727
26.600 37.000 0.820 122.54541196513544
26.600 37.000 0.840 106.74358633780079
26.600 37.000 0.860 91.95995376546679
26.600 37.000 0.880 77.32472013210547
26.600 37.000 0.900 65.39419642452182
26.600 37.000 0.920 57.70905951751885
26.600 37.000 0.940 55.81800340477005
26.600 37.000 0.960 57.749750156366126
26.600 37.000 0.980 65.61948677343914
26.600 37.000 1.000 74.89854531121549
26.600 38.000 0.800 141.50450968875705
26.600 38.000 0.820 122.600347430976
26.600 38.000 0.840 106.15654580581577
26.600 38.000 0.860 91.51086832500185
26.600 38.000 0.880 76.86519084418795
26.600 38.000 0.900 63.98597017224413
26.600 38.000 0.920 55.686543425778915
26.600 38.000 0.940 54.23344460391482
26.600 38.000 0.960 55.94497341528205
26.600 38.000 0.980 63.42768538669132
26.600 38.000 1.000 72.12561119921216
26.600 39.000 0.800 141.55512008225782
26.600 39.000 0.820 122.65222308431424
26.600 39.000 0.840 105.71476161030189
26.600 39.000 0.860 91.05856545816623
26.600 39.000 0.880 76.40236930603058
26.600 39.000 0.900 62.85460464052235
26.600 39.000 0.920 54.02304169339891
26.600 39.000 0.940 52.61942265428942
26.600 39.000 0.960 54.62702688203725
26.600 39.000 0.980 61.195346421467555
26.600 39.000 1.000 69.64534589650528
26.600 40.000 0.800 141.6027146692718
26.600 40.000 0.820 122.70100753600357
26.600 40.000 0.840 105.46527808868014
26.600 40.000 0.860 90.60322629498815
26.600 40.000 0.880 75.93644085998784
26.600 40.000 0.900 61.91882401026207
26.600 40.000 0.920 52.850194607766944
26.600 40.000 0.940 51.087718466702704
26.600 40.000 0.960 53.63240693071802
26.600 40.000 0.980 58.92317320167397
26.600 40.000 1.000 68.27968369447085
26.600 41.000 0.800 141.64726433239434
26.600 41.000 0.820 122.74667094070423
26.600 41.000 0.840 105.4938603377979
26.600 41.000 0.860 90.1450305524006
26.600 41.000 0.880 75.46758940245637
26.600 41.000 0.900 61.303733288883286
26.600 41.000 0.920 51.92336285254543
26.600 41.000 0.940 49.698036744189245
26.600 41.000 0.960 52.59254539007153
26.600 41.000 0.980 56.61188275511543
26.600 41.000 1.000 67.3968678433058
26.600 42.000 0.800 141.68874148705444
26.600 42.000 0.820 122.90462004300942
26.600 42.000 0.840 105.51832103091924
26.600 42.000 0.860 89.68415642952382
26.600 42.000 0.880 74.995997276722
26.600 42.000 0.900 60.69020554718366
26.600 42.000 0.920 51.28894750270727
26.600 42.000 0.940 48.5127184071659
26.600 42.000 0.960 51.507818798807754
26.600 42.000 0.980 55.20032080615578
26.600 42.000 1.000 66.54358601016366
26.600 43.000 0.800 141.72712010699124
26.600 43.000 0.820 123.21573492192563
26.600 43.000 0.840 105.53869124021107
26.600 43.000 0.860 89.56735055545417
26.600 43.000 0.880 74.52184516925686
26.600 43.000 0.900 60.284800989622006
26.600 43.000 0.920 50.85636759387739
26.600 43.000 0.940 47.418834409997146
26.600 43.000 0.960 50.37861894012931
26.600 43.000 0.980 55.086081404379186
26.600 43.000 1.000 65.6612329258966
26.600 44.000 0.800 141.76237574849793
26.600 44.000 0.820 123.53000119054606
26.600 44.000 0.840 105.6742695122666
26.600 44.000 0.860 89.58404955841107
26.600 44.000 0.880 74.04531200955675
26.600 44.000 0.900 60.14961736069587
27.200 48.000 0.900 72.66953384181672
27.200 48.000 0.920 59.81037337110366
27.200 48.000 0.940 52.81034611580332
27.200 48.000 0.960 52.10812656828704
27.200 48.000 0.980 55.69606670512636
27.200 48.000 1.000 62.69458446149893
27.200 49.000 0.800 155.8984014409504
27.200 49.000 0.820 138.2200207340731
27.200 49.000 0.840 120.72258221539191
27.200 49.000 0.860 103.22514369671079
27.200 49.000 0.880 86.93718281060049
27.200 49.000 0.900 73.03515032098647
27.200 49.000 0.920 60.17916457945864
27.200 49.000 0.940 53.110220928464884
27.200 49.000 0.960 53.28831144551895
27.200 49.000 0.980 56.90083876730061
27.200 49.000 1.000 63.33162061855995
27.200 50.000 0.800 156.045691479429
27.200 50.000 0.820 138.55645876641475
27.200 50.000 0.840 121.06722605340045
27.200 50.000 0.860 103.57799334038624
27.200 50.000 0.880 87.21123743453276
27.200 50.000 0.900 73.38933373986309
27.200 50.000 0.920 60.79872212283929
27.200 50.000 0.940 53.978774193605936
27.200 50.000 0.960 54.419799808189644
27.200 50.000 0.980 58.35271751611879
27.200 50.000 1.000 63.94574758612568
27.200 51.000 0.800 156.3764292449831
27.200 51.000 0.820 138.89546497610772
27.200 51.000 0.840 121.41450070723218
27.200 51.000 0.860 103.9335364383568
27.200 51.000 0.880 87.54626247685209
27.200 51.000 0.900 73.73197298768967
27.200 51.000 0.920 61.49106584991504
27.200 51.000 0.940 55.87613720737696
27.200 51.000 0.960 55.84023561391464
27.200 51.000 0.980 59.97416013649552
27.200 51.000 1.000 65.34050836877694
27.200 52.000 0.800 156.70956675187293
27.200 52.000 0.820 139.23693092066975
27.200 52.000 0.840 121.76429508946653
27.200 52.000 0.860 104.29165925826338
27.200 52.000 0.880 87.86989308334906
27.200 52.000 0.900 74.23752469534597
27.200 52.000 0.920 62.441323977657525
27.200 52.000 0.940 58.14745471529198
27.200 52.000 0.960 57.32447804923664
27.200 52.000 0.980 61.54052423315667
27.200 52.000 1.000 66.89998391138438
27.200 53.000 0.800 157.04499566682972
27.200 53.000 0.820 139.5807455585004
27.200 53.000 0.840 122.11649545017119
27.200 53.000 0.860 104.65224534184192
27.200 53.000 0.880 88.4917379910815
27.200 53.000 0.900 74.78450609228076
27.200 53.000 0.920 64.22140412535795
27.200 53.000 0.940 60.38194092616279
27.200 53.000 0.960 59.45831991238638
27.200 53.000 0.980 63.051324696746136
27.200 53.000 1.000 68.59667089527326
27.200 54.000 0.800 157.38260516221413
27.200 54.000 0.820 139.92679529126943
27.200 54.000 0.840 122.4709854203248
27.200 54.000 0.860 105.01517554938016
27.200 54.000 0.880 89.18832461533353
27.200 54.000 0.900 75.32722434622097
27.200 54.000 0.920 66.2080348377149
27.200 54.000 0.940 62.578792546546545
27.200 54.000 0.960 62.06667741989312
27.200 54.000 0.980 64.5060882902032
27.200 54.000 1.000 70.45026211128803
27.200 55.000 0.800 157.7222819603209
27.200 55.000 0.820 140.27496400932893
27.200 55.000 0.840 122.82764605833697
27.200 55.000 0.860 105.4424900707267
27.200 55.000 0.880 89.87940844446449
27.200 55.000 0.900 75.92755282045148
27.200 55.000 0.920 68.24731393492496
27.200 55.000 0.940 64.73721676005545
27.200 55.000 0.960 64.62161991264585
27.200 55.000 0.980 66.8218190017406
27.200 55.000 1.000 72.25330299460765
27.400 35.000 0.800 160.0389608472057
27.400 35.000 0.820 141.5981598683858
27.400 35.000 0.840 125.49591477466466
27.400 35.000 0.860 110.30936512644237
27.400 35.000 0.880 95.12281547822006
27.400 35.000 0.900 81.47991659843133
27.400 35.000 0.920 72.45664807839647
27.400 35.000 0.940 66.2578873810999
27.400 35.000 0.960 64.12327793155796
27.400 35.000 0.980 66.53228298105674
27.400 35.000 1.000 74.49244338126081
27.400 36.000 0.800 160.10030927572691
27.400 36.000 0.820 141.66104200762
27.400 36.000 0.840 124.81875824524494
27.400 36.000 0.860 109.61608582251269
27.400 36.000 0.880 94.41341339978038
27.400 36.000 0.900 80.13992050698823
27.400 36.000 0.920 71.02052164579773
27.400 36.000 0.940 64.1203470195849
27.400 36.000 0.960 62.4237724305745
27.400 36.000 0.980 64.40097673153491
27.400 36.000 1.000 72.15479551518627
27.400 37.000 0.800 160.15865754166583
27.400 37.000 0.820 141.72084898020742
27.400 37.000 0.840 124.29860714337175
27.400 37.000 0.860 108.91199053434238
27.400 37.000 0.880 93.6929438025829
27.400 37.000 0.900 79.49654565946051
27.400 37.000 0.920 69.56532461722901
27.400 37.000 0.940 62.016418450398845
27.400 37.000 0.960 60.82193957543865
27.400 37.000 0.980 62.89320376639916
27.400 37.000 1.000 69.91454279363668
27.400 38.000 0.800 160.21397062586252
27.400 38.000 0.820 141.77754489150905
27.400 38.000 0.840 124.09019026348388
27.400 38.000 0.860 108.19730412397476
27.400 38.000 0.880 93.16875984112077
27.400 38.000 0.900 78.92123629425154
27.400 38.000 0.920 68.09163077486446
27.400 38.000 0.940 60.79250574412156
27.400 38.000 0.960 59.365221917590816
27.400 38.000 0.980 61.72554454916749
27.400 38.000 1.000 67.631294351872
27.400 39.000 0.800 160.2662150144396
27.400 39.000 0.820 141.83109538980057
27.400 39.000 0.840 123.87051622978413
27.400 39.000 0.860 107.47225479144764
27.400 39.000 0.880 92.69471074123156
27.400 39.000 0.900 78.4087950762595
27.400 39.000 0.920 66.68807831218612
27.400 39.000 0.940 59.57553804007135
27.400 39.000 0.960 57.90482773718638
27.400 39.000 0.980 60.734637914801446
27.400 39.000 1.000 65.7497472434896
27.400 40.000 0.800 160.31535872931303
27.400 40.000 0.820 141.88146769754587
27.400 40.000 0.840 123.63966237022026
27.400 40.000 0.860 107.09796385522543
27.400 40.000 0.880 92.21758489106088
27.400 40.000 0.900 77.92082545676685
27.400 40.000 0.920 65.70839478006859
27.400 40.000 0.940 58.3165382699451
27.400 40.000 0.960 56.59507049477645
27.400 40.000 0.980 59.696155296750945
27.400 40.000 1.000 63.99317310680101
27.400 41.000 0.800 160.3613713575048
27.400 41.000 0.820 141.92863064144245
27.400 41.000 0.840 123.49588992538006
27.400 41.000 0.860 106.90349575577252
27.400 41.000 0.880 91.73757196262633
27.400 41.000 0.900 77.4299031435951
27.400 41.000 0.920 64.89688702950659
27.400 41.000 0.940 57.01611063775091
27.400 41.000 0.960 55.53838212464912
27.400 41.000 0.980 58.61047571784943
27.400 41.000 1.000 62.40150603690474
27.400 42.000 0.800 160.40422407922188
27.400 42.000 0.820 141.97255468120235
27.400 42.000 0.840 123.54088528318293
27.400 42.000 0.860 106.92750505877149
27.400 42.000 0.880 91.35988889734757
27.400 42.000 0.900 76.93622037909147
27.400 42.000 0.920 64.68347421136593
27.400 42.000 0.940 55.87372066571335
27.400 42.000 0.960 54.98601576587472
27.400 42.000 0.980 57.47799435796218
27.400 42.000 1.000 61.167391880292485
27.400 43.000 0.800 160.44388969467064
27.400 43.000 0.820 142.0132119370374
27.400 43.000 0.840 123.5825341794041
27.400 43.000 0.860 106.94729644605489
27.400 43.000 0.880 91.38014054945148
27.400 43.000 0.900 76.43996755461716
27.400 43.000 0.920 64.45081562762023
27.400 43.000 0.940 55.03865836661972
27.400 43.000 0.960 54.385872583024174
27.400 43.000 0.980 56.299122355056575
27.400 43.000 1.000 60.15860095735619
27.400 44.000 0.800 160.4803426495776
27.400 44.000 0.820 142.050576215817
27.400 44.000 0.840 123.62080978205644
27.400 44.000 0.860 106.96290404858351
27.400 44.000 0.880 91.39611111948082
27.400 44.000 0.900 75.94133310380295
27.400 44.000 0.920 64.199002037745
27.400 44.000 0.940 54.44993571300025
27.400 44.000 0.960 53.73570538193045
27.400 44.000 0.980 55.074286599335636
27.400 44.000 1.000 60.42734642463168
27.400 45.000 0.800 160.51355905938595
27.400 45.000 0.820 142.08462303587064
27.400 45.000 0.840 123.87585415889097
27.400 45.000 0.860 106.9743617199967
27.400 45.000 0.880 91.40783524836871
27.400 45.000 0.900 75.84130877674075
27.400 45.000 0.920 63.92812822008605
27.400 45.000 0.940 54.290806770552734
27.400 45.000 0.960 53.42929111669001
27.400 45.000 0.980 54.07068921627227
27.400 45.000 1.000 60.71170528712578
27.400 46.000 0.800 160.54351673210215
27.400 46.000 0.820 142.11532965040468
27.400 46.000 0.840 124.21053514793941
27.400 46.000 0.860 106.98170297926417
27.400 46.000 0.880 91.41534723459586
27.400 46.000 0.900 76.22394669566782
27.400 46.000 0.920 63.63829292096805
27.400 46.000 0.940 54.682456179409314
27.400 46.000 0.960 53.24167234286164
27.400 46.000 0.980 54.42797205971096
27.400 46.000 1.000 60.95072024174778
27.400 47.000 0.800 160.57019518976603
27.400 47.000 0.820 142.14267506951015
27.400 47.000 0.840 124.54829709190403
27.400 47.000 0.860 107.14194702266362
27.400 47.000 0.880 91.41868097760705
27.400 47.000 0.900 76.61400314723201
27.400 47.000 0.920 63.55699381990518
27.400 47.000 0.940 55.06129123005294
27.400 47.000 0.960 53.006141330786754
27.400 47.000 0.980 55.255997199721236
27.400 47.000 1.000 61.150865859054136
27.400 48.000 0.800 160.59357568851905
27.400 48.000 0.820 142.28727660979007
27.400 48.000 0.840 124.88903945393132
27.400 48.000 0.860 107.49080229807252
27.400 48.000 0.880 91.41786992339695
27.400 48.000 0.900 76.99281404301402
27.400 48.000 0.920 63.746270327725725
27.400 48.000 0.940 55.46195372074092
27.400 48.000 0.960 52.91130990390618
27.400 48.000 0.980 56.51598302690424
27.400 48.000 1.000 61.84206667668401
27.400 49.000 0.800 160.6136412372497
27.400 49.000 0.820 142.6227145979265
27.400 49.000 0.840 125.23265885641247
27.400 49.000 0.860 107.8426031148985
27.400 49.000 0.880 91.41294701233856
27.400 49.000 0.900 77.36026405088592
27.400 49.000 0.920 63.91411114565118
27.400 49.000 0.940 55.930440509338446
27.400 49.000 0.960 54.09700711234627
27.400 49.000 0.980 57.72638226052018
27.400 49.000 1.000 62.63838936966828
27.400 50.000 0.800 160.63037661479254
27.400 50.000 0.820 142.96085746644616
27.400 50.000 0.840 125.57904911196917
27.400 50.000 0.860 108.19724075749225
27.400 50.000 0.880 91.44198986652277
27.400 50.000 0.900 77.71623963621641
27.400 50.000 0.920 64.22976878700776
27.400 50.000 0.940 56.80283280226363
27.400 50.000 0.960 55.56904251866422
27.400 50.000 0.980 58.88686533408659
27.400 50.000 1.000 64.16339089488422
27.400 51.000 0.800 160.67509643585913
27.400 51.000 0.820 143.30159884675552
27.400 51.000 0.840 125.928101257652
27.400 51.000 0.860 108.5546036685485
27.400 51.000 0.880 91.7787262295619
27.400 51.000 0.900 78.06062909841559
27.400 51.000 0.920 65.02140048364673
27.400 51.000 0.940 58.29073175929475
27.400 51.000 0.960 57.0458690226172
27.400 51.000 0.980 60.488198193918194
27.400 51.000 1.000 65.82618183052874
27.400 52.000 0.800 161.00995580222485
27.400 52.000 0.820 143.64482969728044
27.400 52.000 0.840 126.27970359233608
27.400 52.000 0.860 108.91457748739164
27.400 52.000 0.880 92.27965000641893
27.400 52.000 0.900 78.39332260894179
27.400 52.000 0.920 65.88645074948
27.400 52.000 0.940 60.321564465020224
27.400 52.000 0.960 59.10860914723391
27.400 52.000 0.980 62.062428727886115
27.400 52.000 1.000 67.43253951825109
27.400 53.000 0.800 161.34713496885726
