23.8 59.8 79.093 4.014
23.9 49.8 80.243 4.207
24.0 39.8 81.779 4.367
24.1 29.8 83.635 4.488
24.2 19.8 85.725 4.565
24.3 9.8 87.954 4.596
24.4 359.8 90.218 4.578
24.5 349.8 92.415 4.512
24.6 339.8 94.453 4.402
24.7 329.8 96.254 4.252
24.8 319.8 97.760 4.067
24.9 309.8 98.934 3.855
25.0 299.8 99.758 3.623
25.1 289.8 100.236 3.379
25.2 279.8 100.387 3.132
25.3 269.8 100.243 2.889
25.4 259.8 99.839 2.658
25.5 249.8 99.213 2.445
25.6 239.8 98.401 2.256
25.7 229.8 97.431 2.094
25.8 219.8 96.324 1.964
25.9 209.8 95.095 1.868
26.0 199.8 93.753 1.807
26.1 189.8 92.304 1.784
26.2 179.8 90.758 1.798
26.3 169.8 89.129 1.849
26.4 159.8 87.442 1.936
26.5 149.8 85.731 2.057
26.6 139.8 84.044 2.211
26.7 129.8 82.441 2.394
26.8 119.8 80.990 2.601
26.9 109.8 79.764 2.828
27.0 99.8 78.832 3.068
27.1 89.8 78.260 3.315
27.2 79.8 78.096 3.560
27.3 69.8 78.371 3.796
27.4 59.8 79.093 4.014
27.5 49.8 80.243 4.207
27.6 39.8 81.779 4.367
27.7 29.8 83.635 4.488
27.8 19.8 85.725 4.565
27.9 9.8 87.954 4.596
28.0 359.8 90.218 4.578
28.1 349.8 92.415 4.512
28.2 339.8 94.453 4.402
28.3 329.8 96.254 4.252
28.4 319.8 97.760 4.067
28.5 309.8 98.934 3.855
28.6 299.8 99.758 3.623
28.7 289.8 100.236 3.379
28.8 279.8 100.387 3.132
28.9 269.8 100.243 2.889
29.0 259.8 99.839 2.658
29.1 249.8 99.213 2.445
29.2 239.8 98.401 2.256
29.3 229.8 97.431 2.094
29.4 219.8 96.324 1.964
29.5 209.8 95.095 1.868
29.6 199.8 93.753 1.807
29.7 189.8 92.304 1.784
29.8 179.8 90.758 1.798
29.9 169.8 89.129 1.849
30.0 159.8 87.442 1.936
30.1 149.8 85.731 2.057
30.2 139.8 84.044 2.211
30.3 129.8 82.441 2.394
30.4 119.8 80.990 2.601
30.5 109.8 79.764 2.828
30.6 99.8 78.832 3.068
30.7 89.8 78.260 3.315
30.8 79.8 78.096 3.560
30.9 69.8 78.371 3.796
31.0 59.8 79.093 4.014
31.1 49.8 80.243 4.207
31.2 39.8 81.779 4.367
31.3 29.8 83.635 4.488
31.4 19.8 85.725 4.565
31.5 9.8 87.954 4.596
31.6 359.8 90.218 4.578
31.7 349.8 92.415 4.512
31.8 339.8 94.453 4.402
31.9 329.8 96.254 4.252
32.0 319.8 97.760 4.067
32.1 309.8 98.934 3.855
32.2 299.8 99.758 3.623
32.3 289.8 100.236 3.379
32.4 279.8 100.387 3.132
32.5 269.8 100.243 2.889
32.6 259.8 99.839 2.658
32.7 249.8 99.213 2.445
32.8 239.8 98.401 2.256
32.9 229.8 97.431 2.094
33.0 219.8 96.324 1.964
33.1 209.8 95.095 1.868
33.2 199.8 93.753 1.807
33.3 189.8 92.304 1.784
33.4 179.8 90.758 1.798
33.5 169.8 89.129 1.849
33.6 159.8 87.442 1.936
33.7 149.8 85.731 2.057
33.8 139.8 84.044 2.211
33.9 129.8 82.441 2.394
34.0 119.8 80.990 2.601
34.1 109.8 79.764 2.828
34.2 99.8 78.832 3.068
34.3 89.8 78.260 3.315
34.4 79.8 78.096 3.560
34.5 69.8 78.371 3.796
34.6 59.8 79.093 4.014
34.7 49.8 80.243 4.207
34.8 39.8 81.779 4.367
34.9 29.8 83.635 4.488
35.0 19.8 85.725 4.565
35.1 9.8 87.954 4.596
35.2 359.8 90.218 4.578
35.3 349.8 92.415 4.512
35.4 339.8 94.453 4.402
35.5 329.8 96.254 4.252
35.6 319.8 97.760 4.067
35.7 309.8 98.934 3.855
35.8 299.8 99.758 3.623
35.9 289.8 100.236 3.379
36.0 279.8 100.387 3.132
