11.6 20.0 85.489 4.528
11.7 10.0 87.581 4.558
11.8 0.0 89.710 4.542
11.9 350.0 91.783 4.482
12.0 340.0 93.712 4.379
12.1 330.0 95.425 4.238
12.2 320.0 96.865 4.064
12.3 310.0 97.996 3.864
12.4 300.0 98.801 3.645
12.5 290.0 99.281 3.414
12.6 280.0 99.451 3.180
12.7 270.0 99.338 2.950
12.8 260.0 98.975 2.730
12.9 250.0 98.395 2.527
13.0 240.0 97.631 2.346
13.1 230.0 96.711 2.191
13.2 220.0 95.654 2.066
13.3 210.0 94.476 1.973
13.4 200.0 93.187 1.915
13.5 190.0 91.796 1.892
13.6 180.0 90.315 1.904
13.7 170.0 88.758 1.952
13.8 160.0 87.150 2.034
13.9 150.0 85.525 2.149
14.0 140.0 83.928 2.295
14.1 130.0 82.416 2.468
14.2 120.0 81.051 2.665
14.3 110.0 79.899 2.880
14.4 100.0 79.028 3.108
14.5 90.0 78.493 3.342
14.6 80.0 78.341 3.574
14.7 70.0 78.600 3.798
14.8 60.0 79.277 4.004
14.9 50.0 80.354 4.187
15.0 40.0 81.792 4.339
15.1 30.0 83.530 4.454
15.2 20.0 85.489 4.528
15.3 10.0 87.581 4.558
15.4 0.0 89.710 4.542
15.5 350.0 91.783 4.482
15.6 340.0 93.712 4.379
15.7 330.0 95.425 4.238
15.8 320.0 96.865 4.064
15.9 310.0 97.996 3.864
16.0 300.0 98.801 3.645
16.1 290.0 99.281 3.414
16.2 280.0 99.451 3.180
16.3 270.0 99.338 2.950
16.4 260.0 98.975 2.730
16.5 250.0 98.395 2.527
16.6 240.0 97.631 2.346
16.7 230.0 96.711 2.191
16.8 220.0 95.654 2.066
16.9 210.0 94.476 1.973
17.0 200.0 93.187 1.915
17.1 190.0 91.796 1.892
17.2 180.0 90.315 1.904
17.3 170.0 88.758 1.952
17.4 160.0 87.150 2.034
17.5 150.0 85.525 2.149
17.6 140.0 83.928 2.295
17.7 130.0 82.416 2.468
17.8 120.0 81.051 2.665
17.9 110.0 79.899 2.880
18.0 100.0 79.028 3.108
18.1 90.0 78.493 3.342
18.2 80.0 78.341 3.574
18.3 70.0 78.600 3.798
18.4 60.0 79.277 4.004
18.5 50.0 80.354 4.187
18.6 40.0 81.792 4.339
18.7 30.0 83.530 4.454
18.8 20.0 85.489 4.528
18.9 10.0 87.581 4.558
19.0 0.0 89.710 4.542
19.1 350.0 91.783 4.482
19.2 340.0 93.712 4.379
19.3 330.0 95.425 4.238
19.4 320.0 96.865 4.064
19.5 310.0 97.996 3.864
19.6 300.0 98.801 3.645
19.7 290.0 99.281 3.414
19.8 280.0 99.451 3.180
19.9 270.0 99.338 2.950
20.0 260.0 98.975 2.730
20.1 250.0 98.395 2.527
20.2 240.0 97.631 2.346
20.3 230.0 96.711 2.191
20.4 220.0 95.654 2.066
20.5 210.0 94.476 1.973
20.6 200.0 93.187 1.915
20.7 190.0 91.796 1.892
20.8 180.0 90.315 1.904
20.9 170.0 88.758 1.952
21.0 160.0 87.150 2.034
21.1 150.0 85.525 2.149
21.2 140.0 83.928 2.295
21.3 130.0 82.416 2.468
21.4 120.0 81.051 2.665
21.5 110.0 79.899 2.880
21.6 100.0 79.028 3.108
21.7 90.0 78.493 3.342
21.8 80.0 78.341 3.574
21.9 70.0 78.600 3.798
22.0 60.0 79.277 4.004
22.1 50.0 80.354 4.187
22.2 40.0 81.792 4.339
22.3 30.0 83.530 4.454
22.4 20.0 85.489 4.528
22.5 10.0 87.581 4.558
22.6 0.0 89.710 4.542
22.7 350.0 91.783 4.482
22.8 340.0 93.712 4.379
22.9 330.0 95.425 4.238
23.0 320.0 96.865 4.064
